category,title,content
Ekonomi,Savaş yılları,"TürkiyeII. Dünya Savaşı'na girmemiş olsa da savaşın ağır koşullarını özellikle ekonomik anlamda yaşadı.[37]Ekonominin daralması, artan enflasyon, halkın alım gücünün düşmesi,ekmekgibi temel gereksinimlerin karneye bağlanması, vb. toplumsal yansımaları oldu. Genç nüfus silah altına alındığından nüfusun büyük kısmı üreticilikten tüketici durumuna geçti. Tarımsal üretim geriledi. Savaş koşullarında dış ticaret geriledi. Ülkedeki üretim kapasitesini belli bir düzeyde tutmaya gayret edildi."
Ekonomi,İkinci Dünya Savaş'ı Sonrası,"Savaş sonrasında siyasi güç ile ekonomik güç arasında gerilim yaşandı. Hükûmet tarafındanÇiftçiyi Topraklandırma Kanunuçıkarıldı ve topraksız köylülerin toprak sahibi olması hedeflendi. Yasanın çıkmasına muhalif olanAdnan Menderes,Emin Sazakbaşta olmak üzere bazı CHP üyeleri basın yoluyla hükûmete ağır eleştiriler getirinceCHPyönetimi Adnan Menderes veFuat Köprülü'yü partiden ihraç etti, bu karara karşı çıkanCelal BayarveRefik Koraltanistifa etti.[48]Bu dört isim ülkedeki yoksulluğun ve kıtlığın nedenini yıllardır uygulanandevletçilikilkesi olarak görüyordu.[48]7 Ocak 1946'da kurduklarıDemokrat Parti21 Temmuz 1946'da yapılangenel seçimlerdemeclise girdi ve anti-devletçi ekonomi modelini savunan görüş TBMM'de temsil edilmeye başlandı."
Ekonomi,Demokrat Parti dönemi,"1950'deCHPseçimleri kaybedip iktidardan düştü ve daha liberal politikalar savunanDemokrat Parti1950'de iktidara geldi. DP, bürokrasi karşıtı bir tutumla siyasette demokratikleşmeyi savunarak devletçilik karşıtı bir siyaset izledi.[52]Demokrat Parti hükûmetinin ekonomideki başarısı sağlanan dış kaynaklarla tarımsal üretimin artması ve ihracatın artışına dayanıyordu.[53]Altyapı yatırımları ve tarımda makineleşmenin artması, dış ticaret için dünyada uygun konjonktürün olması ve artan ihracat, ekonominin hızla büyüyerek genişlemesini sağladı.[53]Siyasi anlamda ise DP iktidarı bu durumu liberal ve özel sektöre dayalı ekonominin başarısı olarak sunarak geçmişte devletçi politikaları uygulayan CHP'yi eleştirme aracı olarak kullandı.[53]"
Ekonomi,4 Ağustos 1958 kararları,"1951'den itibaren Türkiye'nin borçlanma süreci daha önce görülmemiş bir hızla artmaya başladı.[59]1952, 53,57, 58 yıllarında olmak üzereIMF'den 68,5 milyon dolar kredi kullanıldı.[60]1952-57 yılları arası Marshall planı kapsamında 81,2 milyon dolar,[61]ABDEXIM Bank'tan 1954-60 yılları arası 56 milyon dolar,[61]ABD kaynaklı ajanslardan 1958-60 yıllarında alınan 43,5 milyon dolar,[60]IBRD'den 1952-53-57-58 yıllarında alınan 68,5 milyon dolar[60]kredi kullanıldı."
Ekonomi,Almanya'ya işçi göçü,"31 Ekim 1961'de Türkiye ileBatı Almanyaarasında işgücü sözleşmesi imzalandı. Bu tarihten itibaren birçok Avrupa ülkesi ile ikili anlaşmalar imzalandı:Avusturya,BelçikaveHollandaile 1964,Fransaile 1965 veİsveçile 1967'de ikili işgücü anlaşmaları imzalandı. Sanayileşen Avrupa ülkelerinin iş gücü ihtiyacını karşılamak için imzalanan anlaşmaların Türkiye için önemi ise ülkede sürekli yükselen işsizlikti. Göçlerin başladığı 1962'de Türkiye'de toplam işsiz sayısı 985.000'dir. Bu sayı 1967'de 1.440.000'e, 1971'de 1.562.000'e ve 1972'de 1.600.000'e çıkarak sürekli artış gösterdi. İşsizliğin önemli bir problem olduğu bu dönemdeMillî Birlik KomitesiAlmanya'da gelen teklifi cazip bularak kabul etti."
Ekonomi,Stand-by düzenlemeleri,TürkiyeUluslararası Para Fonuile ilkstand-bydüzenlemesini 1961'de imzaladı.[50]1970'e kadar bu anlaşmalar her yıl yenilendi. 1970-78 yılları arasında bir anlaşma imzalanmadı. 1978-80 yıllarında birer yıllık anlaşmalar gerçekleşti.[50]
Ekonomi,Kalkınma planı,"Süleyman Demirel Hûkumeti,IMF'nin isteklerine daha fazla direnemeyerek 10 Ağustos 1970 kararlarını ilan etti.[65]Adalet Partisi'nin uygulamaya koyduğu program, yüksek oranlı birdevalüasyon, (bkz.Türkiye'de devalüasyon) ücretlerin yükseltilmemesi, tarım fiyatlarının düşürülerek tarım ürünlerinin vergilendirilmesi, sanayi sektörünün desteklenmesi ile ihracatın artırılmasını hedefliyordu.[65]"
Ekonomi,10 Ağustos 1970 kararları,"Süleyman Demirel Hûkumeti,IMF'nin isteklerine daha fazla direnemeyerek 10 Ağustos 1970 kararlarını ilan etti.[65]Adalet Partisi'nin uygulamaya koyduğu program, yüksek oranlı birdevalüasyon, (bkz.Türkiye'de devalüasyon) ücretlerin yükseltilmemesi, tarım fiyatlarının düşürülerek tarım ürünlerinin vergilendirilmesi, sanayi sektörünün desteklenmesi ile ihracatın artırılmasını hedefliyordu.[65]"
Ekonomi,Yeni tüketim alışkanlıkları,"Demokrat Parti dönemindeki liberal politikalar ile Amerikan şirketleri başta olmak üzere yabancı sermaye Türkiye'de yatırım yapmaya başladı.[68]Ayrıca bazı Türk yatırımcılar yabancı firmaların temsilciliğini alarak Türkiye'de ticaret ve üretime geçti. Dönemin iş insanlarındanVehbi Koç, sahibi olduğuOtosan'ınFordile ortaklığı neticesinde 1960'ta ilk kamyon üretimini gerçekleştirdi.[68]1966'daAnadolisimli otomobilin seri üretimine geçti. Yine Vehbi Koç tarafından 1955'teArçelikkurularak Türkiye'de ilk defa 1959'daçamaşır makinesi, 1961'debuzdolabıüretimi gerçekleşti.[68]"
Ekonomi,İşçi hareketleri,"1961 Anayasasıhak ve özgürlükler açısından güçlüdür.[69]Çalışma hakkı, ücrette adalet sağlanması, sendika kurma hakkı, toplu sözleşme ve grev hakkı, sosyal güvenlik hakkı, sağlık hakkı, öğrenim hakkı, kooperatifçiliğin geliştirilmesi, tarımın ve çiftçinin korunması hakkı, toplantı ve gösteri yürüyüşü hakkı gibi temel ilkeler anayasada yer buldu.[70]Siyasi özgürlüklerin getirdiği imkânlar işçi hareketlerinin toplum kesimlerinde yayılmasını sağladı.[69]Türkiye İşçi Partisi'nin kurulmasıyla işçi hareketleri siyasi zemine de taşındı.[71]Artan öğrenci eylemleri işçi hareketlerinin en önemli dinamiklerinden biri hâline geldi. 1963'te ""Sendikalar Kanunu"" ve ""Toplu İş Sözleşmesi ve Grev ve Lokavt Kanunu"" yürürlüğe girdi.[69]Ancakgrevsayısındaki artış,DİSK'in kuruluşu ile sendikal rekabetin yaşanması,TÜRK-İŞ'in tek faal örgüt hâline getirmek ve diğer amaçlar nedeniyle 1970'te Sendikalar Kanunu'nda değişikliğe gidilerek kanun hükümleri daraltıldı.[72]Bu kanunun görüşmeleri sırasında kanlı çatışmalara dönüşen eylemler yapıldı.[72](bkz.15-16 Haziran Olayları)"
Ekonomi,Kentleşme ve göç,"1950'li yıllara kadar köy ve kent nüfusu oranında ciddi bir değişim olmadı.[74]1950-55 arası dönemde Türkiye'de ilk defa yüksek şehirleşme oranları görülmeye başlandı.[74]Sanayileşme, eğitim, sağlık ve altyapı hizmetlerinin yaygınlaşıp gelişmesi ve yüksek nüfus artış hızı geleneksel yaşam tarzlarının değişmesine ve kentleşmenin artmasına yol açtı.[75]1960'ta binde 28.5 ile Cumhuriyet tarihinin en yüksek nüfus artış hızı gerçekleşti. Köylerden kentlere göçün de etkisiyle 1960'lı yıllarda ülke nüfusu nicelik ve nitelik olarak değişmeye başladı.[76](bkz.Türkiye demografisi)"
Ekonomi,24 Ocak 1980 kararları,24 Ocak kararları 43. Türkiye Hükûmeti (Kerhen [kaynak belirtilmeli] Milliyetçi Cephe Hükûmeti) tarafından 24 Ocak 1980 tarihinde ekonomik literatüre geçen ve yapısal dönüşümleri içeren bir program. Süleyman Demirel 1979 yılında Başbakanlık müsteşarlığında göreve getirdiği Turgut Özal'a yeni bir ekonomik istikrar programı hazırlama görevi vermiş ve bu program kısa sürede hazırlanmıştı. 24 Ocak 1980'de kamuoyuna açıklandı.[1]
Ekonomi,Bankerler krizi ve bankacılık,Bankerler krizi Türkiye tarihinde 1980'li yıllarda yüksek faizli gelir elde etmek amacıyla paralarını bankerlere yatıran ve bankerlik sisteminin çöküşü ile mevduat sahiplerinin parasını kaybetmesi ile sonuçlanan olay. Sayılarının 300 bini geçtiği tahmin edilen bankerzedeler 1980'li yıllarda Türkiye gündeminin popüler konularından biri olmuştur. Olay toplumsal bir infiale yol açmış o dönem intiharlar öldürme ve yaralamalar artmıştır.
Ekonomi,5 Nisan Kararları,5 Nisan Kararları ya da 5 Nisan 1994 kararları Türkiye'de yaşanan ekonomik krizden kurtulmak amacıyla 5 Nisan 1994 tarihinde açıklanan kararlar bütünüdür. Tansu Çiller dönemi politikalarından olan kararlar genel olarak kamu finansmanı üzerindeki dengesizliği gidermeye yöneliktir.
Ekonomi,2001 ekonomik krizi,2001 Türkiye ekonomik krizi (diğer adıyla 2001 Krizi ya da Kara Çarşamba) 21 Şubat 2001 tarihinde patlak veren Türkiye'nin yıllardır karşılaştığı siyasi ve ekonomik sorunların bir sonucu olarak hem finansal piyasalar hem de Türk Lirası'nın değeri üzerinde yıkıcı etkilerle sonuçlanmış bir ekonomik krizdir.
Ekonomi,2008 ekonomik krizi,2008 Ekonomik Krizi veya Büyük Durgunluk 2008 yılının son aylarında ortaya çıkan ve birçok ülkeyi olumsuz yönde etkileyen ekonomik gelişmelerdir. 1929 Dünya Ekonomik Bunalımıyla kıyaslanan bu kriz özellikle Eylül 2008 ayında gözle görülür hale gelmiştir. ABD'deki taşınmaz mal piyasasının birden değer kaybetmesi ve bunun sonucu olarak tutulu satışlardaki kişisel iflasların artmasının bu krizi tetiklediği sanılmaktadır.[1
