category,title,content
Siyasi,1957 Türkiye cumhurbaşkanlığı seçimi,"1957 Türkiye cumhurbaşkanlığı seçimi, 1 Kasım 1957 tarihinde Türkiye Büyük Millet Meclisinde yapılan Cumhurbaşkanlığı seçimidir. XI. Dönem TBMM üyelerinin seçiminden hemen sonra yasa gereği yapılan seçimlere 610 milletvekilinin 413'ü katıldı. Mevcut Cumhurbaşkanı Celal Bayar 1. turda oy birliğiyle yeniden cumhurbaşkanlığına seçildi."
Siyasi,1961 Türkiye cumhurbaşkanlığı seçimi,"1961 Türkiye cumhurbaşkanlığı seçimi, Türkiye'nin dördüncü cumhurbaşkanını seçmek üzere yapılmış seçimdir. 26 Ekim 1961 tarihinde yapılan seçime, 638 milletvekili ve senatörün 607'si oylamaya katıldı. Millî Birlik Komitesi Başkanı Cemal Gürsel 1. turda 434 oyla Cumhurbaşkanlığına seçildi.[1] 173 geçersiz oyun 156'sı boş, diğerleri de İsmet İnönü, Ali Fuat Başgil, Suat Hayri Ürgüplü ve Osman Bölükbaşı'ya verildi.[2]"
Siyasi,1966 Türkiye cumhurbaşkanlığı seçimi,"1966 Türkiye cumhurbaşkanlığı seçimi, 28 Mart 1966 tarihinde Türkiye Büyük Millet Meclisinde yapılan Cumhurbaşkanlığı seçimidir. 4. Cumhurbaşkanı Cemal Gürsel'in sağlık sorunları nedeniyle görevini yapamamasından dolayı TBMM tarafından görevden alınmasından sonra yapılan seçimlere 634 milletvekilinin 532'si katıldı. Cevdet Sunay, 1. turda 461 oyla Cumhurbaşkanlığına seçildi.[1]"
Siyasi,1973 Türkiye cumhurbaşkanlığı seçimi,"1973 Türkiye cumhurbaşkanlığı seçimi, 13 Mart-6 Nisan 1973 tarihleri arasında 15 tur olarak yapıldı. 15. turda 635 milletvekilinin 557'si oylamaya katıldı ve Cumhuriyet Senatörü Fahri Korutürk, 365 oyla Cumhurbaşkanlığa seçildi."
Siyasi,1980 Türkiye cumhurbaşkanlığı seçimi,"1980 Türkiye cumhurbaşkanlığı seçimi, Türkiye'nin 7. cumhurbaşkanını seçmek üzere yapılan ancak 22 Mart 1980 tarihinden 12 Eylül 1980 tarihine kadar sonuç alınamadan devam eden seçim sürecidir. 21 Mart 1980 Hürriyet gazetesinin iddiasına göre Demirel, İhsan Sabri Çağlayangil’i Ecevit ise Kemal Güven’i destekleyecektir. Ancak her iki isim de aday olmamıştır."
Siyasi,1982 Türkiye anayasa referandumu,".mw-parser-output .sidebar{width:22em;float:right;clear:right;margin:0.5em 0 1em 1em;background:var(--background-color-neutral-subtle,#f8f9fa);border:1px solid var(--border-color-base,#a2a9b1);padding:0.2em;text-align:center;line-height:1.4em;font-size:88%;border-collapse:collapse;display:table}body.skin-minerva .mw-parser-output .sidebar{display:table!important;float:right!important;margin:0.5em 0 1em 1em!important}.mw-parser-output .sidebar-subgroup{width:100%;margin:0;border-spacing:0}.mw-parser-output .sidebar-left{float:left;clear:left;margin:0.5em 1em 1em 0}.mw-parser-output .sidebar-none{float:none;clear:both;margin:0.5em 1em 1em 0}.mw-parser-output .sidebar-outer-title{padding:0 0.4em 0.2em;font-size:125%;line-height:1.2em;font-weight:bold}.mw-parser-output .sidebar-top-image{padding:0.4em}.mw-parser-output .sidebar-top-caption,.mw-parser-output .sidebar-pretitle-with-top-image,.mw-parser-output .sidebar-caption{padding:0.2em 0.4em 0;line-height:1.2em}.mw-parser-output .sidebar-pretitle{padding:0.4em 0.4em 0;line-height:1.2em}.mw-parser-output .sidebar-title,.mw-parser-output .sidebar-title-with-pretitle{padding:0.2em 0.8em;font-size:145%;line-height:1.2em}.mw-parser-output .sidebar-title-with-pretitle{padding:0.1em 0.4em}.mw-parser-output .sidebar-image{padding:0.2em 0.4em 0.4em}.mw-parser-output .sidebar-heading{padding:0.1em 0.4em}.mw-parser-output .sidebar-content{padding:0 0.5em 0.4em}.mw-parser-output .sidebar-content-with-subgroup{padding:0.1em 0.4em 0.2em}.mw-parser-output .sidebar-above,.mw-parser-output .sidebar-below{padding:0.3em 0.8em;font-weight:bold}.mw-parser-output .sidebar-collapse .sidebar-above,.mw-parser-output .sidebar-collapse .sidebar-below{border-top:1px solid #aaa;border-bottom:1px solid #aaa}.mw-parser-output .sidebar-navbar{text-align:right;font-size:115%;padding:0 0.4em 0.4em}.mw-parser-output .sidebar-list-title{padding:0 0.4em;text-align:left;font-weight:bold;line-height:1.6em;font-size:105%}.mw-parser-output .sidebar-list-title-c{padding:0 0.4em;text-align:center;margin:0 3.3em}@media(max-width:640px){body.mediawiki .mw-parser-output .sidebar{width:100%!important;clear:both;float:none!important;margin-left:0!important;margin-right:0!important}}body.skin--responsive .mw-parser-output .sidebar a>img{max-width:none!important}@media screen{html.skin-theme-clientpref-night .mw-parser-output .sidebar:not(.notheme) .sidebar-list-title,html.skin-theme-clientpref-night .mw-parser-output .sidebar:not(.notheme) .sidebar-title-with-pretitle{background:transparent!important}html.skin-theme-clientpref-night .mw-parser-output .sidebar:not(.notheme) .sidebar-title-with-pretitle a{color:var(--color-progressive)!important}}@media screen and (prefers-color-scheme:dark){html.skin-theme-clientpref-os .mw-parser-output .sidebar:not(.notheme) .sidebar-list-title,html.skin-theme-clientpref-os .mw-parser-output .sidebar:not(.notheme) .sidebar-title-with-pretitle{background:transparent!important}html.skin-theme-clientpref-os .mw-parser-output .sidebar:not(.notheme) .sidebar-title-with-pretitle a{color:var(--color-progressive)!important}}@media print{body.ns-0 .mw-parser-output .sidebar{display:none!important}}"
Siyasi,1989 Türkiye cumhurbaşkanlığı seçimi,"1989 Türkiye cumhurbaşkanlığı seçimi, Türkiye'nin 7. Cumhurbaşkanı Kenan Evren'in yedi yıllık görev süresinin tamamlanması üzerine yapıldı."
Siyasi,1993 Türkiye cumhurbaşkanlığı seçimi,"1993 Türkiye cumhurbaşkanlığı seçimi, 17 Nisan 1993 tarihinde dönemin Cumhurbaşkanı Turgut Özal'in görevi başındayken vefat etmesi üzerine 8 -16 Mayıs 1993 tarihleri arasında Türkiye Büyük Millet Meclisinde yapılan Cumhurbaşkanlığı seçimidir. DYP Genel Başkanı ve Başbakan Süleyman Demirel, iktidar ortağı SHP'nin de desteğiyle 3. turda 244 oyla 9. Türkiye Cumhurbaşkanı seçildi."
Siyasi,2000 Türkiye cumhurbaşkanlığı seçimi,"2000 Türkiye cumhurbaşkanlığı seçimi Türkiye'nin 10. cumhurbaşkanını seçmek üzere TBMM'de düzenlenen seçim sürecidir. 23 Nisan 2000 tarihinde çok partili Türk siyasi tarihinde bir ilk gerçekleşmiş ve mecliste temsil edilen tüm partilerin (DSP, MHP, FP, ANAP, DYP) ortak kararıyla TBMM dışından bir aday cumhurbaşkanlığı için ortak bir aday gösterilmiştir.[2] Seçim sonucunda TBMM'de grubu bulunan 5 partinin üzerinde mutabakat sağladığı ve TBMM dışından adaylık önerisi için gerekli olan 110 milletvekilinin imzası sayesinde seçimlere katılan emekli Anayasa Mahkemesi Başkanı Ahmet Necdet Sezer 3. tur sonunda gereken oy sayısının (276) üzerine çıkarak Türkiye'nin 10. Cumhurbaşkanı seçilmiştir.[3][4][5] İlk iki turda ise gereken 2/3 (367) çoğunluğa hiçbir aday ulaşamamıştır. 2. tur oylamasında ikinci olan TBMM Başkanı Yıldırım Akbulut ise 3. tura katılmamıştır. Sezer cumhurbaşkanlığı görevini 16 Mayıs 2000 tarihinde Süleyman Demirel'den devralmıştır."
Siyasi,2007 Türkiye cumhurbaşkanlığı seçimi,"2007 Türkiye cumhurbaşkanlığı seçimi, Türkiye'nin 11. cumhurbaşkanının belirlenmesi için yapılan seçim. Nisan ayında başlayan ve olaylı geçen süreç 28 Ağustos'ta Abdullah Gül'ün cumhurbaşkanı seçilmesiyle tamamlanmıştır.[1]"
Siyasi,2014 Türkiye cumhurbaşkanlığı seçimi,"2014 Türkiye cumhurbaşkanlığı seçimi, Türkiye'nin 12. cumhurbaşkanını belirlemek için 10 Ağustos 2014 tarihinde yapılan seçim.[2] Türkiye Cumhuriyeti tarihinde cumhurbaşkanının doğrudan halk oyuyla seçildiği ilk seçimdir."
Siyasi,2018 Türkiye cumhurbaşkanlığı seçimi,"2018 Türkiye cumhurbaşkanlığı seçimi, Türkiye cumhurbaşkanını belirlemek için 24 Haziran 2018 tarihinde yapılan seçimdir.[1] 2018 Türkiye genel seçimleri ile aynı gün yapıldı. Seçim, normal şartlarda 3 Kasım 2019'da yapılması öngörülüyordu. Erkene alınmasının nedeni, Cumhurbaşkanı Erdoğan ve MHP Genel Başkanı Bahçeli tarafından 2017 referandumda kabul gören anayasa değişikliğinin yürürlüğe girmesi için daha fazla beklenmemesi gerekçe olarak gösterilmiştir.[2] Bunu takiben, 2018 seçimleri ile birlikte başbakanlık makamı kalktı ve başkanlık sisteminin ilk hükûmeti göreve başladı."
Siyasi,2023 Türkiye cumhurbaşkanlığı seçimi,"2023 Türkiye cumhurbaşkanlığı seçimi, Türkiye cumhurbaşkanını belirlemek için birinci turu 14 Mayıs 2023, ikinci turu 28 Mayıs 2023 tarihinde yapılmış olan seçimlerdir.[1][2] Birinci turu 2023 Türkiye genel seçimleri ile aynı gün yapılmıştır."
Siyasi,Bir sonraki Türkiye cumhurbaşkanlığı seçimi,"Bir sonraki Türkiye cumhurbaşkanlığı seçimi, Türkiye cumhurbaşkanını belirlemek için en geç 14 Mayıs 2028 tarihinde yapılacak seçimdir. İlk turu, bir sonraki Türkiye genel seçimleri ile aynı gün yapılacaktır."
Siyasi,İkinci 1877 Osmanlı genel seçimleri,1877'nin ikinci yarısında Osmanlı İmparatorluğu'nda yapılan genel seçim.[1]
Siyasi,Birinci 1877 Osmanlı genel seçimleri,1877'de Osmanlı İmparatorluğu'nda yapılan genel seçim.[1]
Siyasi,1908 Osmanlı genel seçimleri,"1908 Osmanlı genel seçimleri, II. Abdülhamid devrinin sonunda, 23 Temmuz 1908'de II. Meşrutiyet'in ilanıyla, aynı yılın Kasım ve Aralık aylarında mebus seçimi yapıldı. Ahrar Fırkası ve İttihat ve Terakki Cemiyeti'nin katıldığı seçimlerde, İttihat ve Terakki çoğunluğu sağladı ve 17 Aralık 1908'de (Rumî takvime göre 4 Kânunuevvel 1324)  3. Meclisi Mebusan açıldı. Bu Meclis, 31 Mart Olayı ve II. Abdülhamit'in tahttan indirilmesi sonrasında Mayıs 1909'da Kanuni Esasi üzerinde değişiklikler yaparak padişahın ve Ayan Meclisinin yetkilerini daralttı, kendi yetkilerini artırdı. 1911'de tek bir mebusluğu ilgilendiren, ancak siyasi yankıları yüksek olan bir ara seçim yapıldı."
Siyasi,1912 Osmanlı genel seçimleri,Seçimlerden sonra Meclis-i Mebûsan
Siyasi,1914 Osmanlı genel seçimleri,"1914 Osmanlı genel seçimleri, 1914'te Osmanlı İmparatorluğu'nda genel seçimler yapıldı.[1] Seçimlere katılan tek parti İttihat ve Terakki idi[2] ve yeni seçilen Meclis-i Mebûsan ilk kez Mayıs ayında toplandı."
Siyasi,1920 Türkiye genel seçimleri,Türkiye Büyük Millet Meclisinin ilk üyeleri
Siyasi,1946 Türkiye genel seçimleri,"1946 Türkiye genel seçimleri, 21 Temmuz 1946[1] tarihinde 8. dönem milletvekillerini belirlemek için yapılan genel seçimlerdir. 5 Haziran'da Milletvekili Seçim Yasası değiştirilmiş ve Cumhuriyet tarihinde ilk defa tek dereceli seçim esasında gerçekleştirilmiştir.[2]"
Siyasi,1950 Türkiye genel seçimleri,15 Mayıs 1950 tarihli Milliyet gazetesinde Demokrat Parti'nin kazandığı 1950 seçimleri.
Siyasi,1954 Türkiye genel seçimleri,"1954 Türkiye genel seçimleri, 2 Mayıs 1954 tarihinde TBMM'de görev yapacak 10. dönem milletvekilleri için yapılan seçimlerdir.[1]"
Siyasi,1957 Türkiye genel seçimleri,"1957 Türkiye genel seçimleri, 27 Ekim 1957 tarihinde TBMM 11. dönem milletvekillerini belirlemek için yapılan genel seçimlerdir."
Siyasi,1961 Türkiye genel seçimleri,"1961 Türkiye genel seçimleri, 15 Ekim 1961 tarihinde, Türkiye Büyük Millet Meclisi 12. yasama döneminde görev yapacak 450 milletvekilini belirlemek için yapılan genel seçim. 27 Mayıs Darbesi'nin ardından yapılan ilk genel seçimlerdir. 1961 Senato seçimleri ile aynı gün yapılan seçimlerde milletvekili seçimi zarfları ""pembe"", Cumhuriyet Senatosu seçimi zarfları ise ""yeşil"" renkli olarak belirlenmişti."
Siyasi,1965 Türkiye genel seçimleri,"1965 Türkiye genel seçimleri, 10 Ekim 1965 tarihinde yapılan bu genel seçimler ile TBMM 13. dönem milletvekilleri seçildi. İlk kez Millî bakiye sisteminin uygulandığı bu seçimlerde, Türkiye tarihinde ilk defa bir sosyalist parti olan Türkiye İşçi Partisi milletvekili çıkararak meclise girdi."
Siyasi,1969 Türkiye genel seçimleri,"1969 Türkiye genel seçimleri, 12 Ekim 1969 tarihinde TBMM 14. dönem milletvekillerini belirlemek için yapılan genel seçimlerdir."
Siyasi,1973 Türkiye genel seçimleri,"1973 Türkiye genel seçimleri, 14 Ekim 1973 tarihinde TBMM 15. dönem milletvekillerini belirlemek için yapılan genel seçimlerdir."
Siyasi,1977 Türkiye genel seçimleri,"1977 Türkiye genel seçimleri, 5 Haziran 1977 tarihinde TBMM 16. dönem milletvekillerini belirlemek için yapılan genel seçimlerdir."
Siyasi,1983 Türkiye genel seçimleri,"1983 Türkiye genel seçimleri, 12 Eylül Darbesinin ardından yapılan ilk genel seçimdir. Bu genel seçim ile TBMM 17. dönem milletvekilleri seçildi. Seçimlere Millî Güvenlik Konseyi'nin izin verdiği üç parti katıldı."
Siyasi,1987 Türkiye genel seçimleri,"1987 Türkiye genel seçimleri ile TBMM 18. dönem milletvekilleri seçildi. Seçimler 29 Kasım 1987 tarihinde, 67 ildeki 104 seçim çevresinde düzenlendi."
Siyasi,1991 Türkiye genel seçimleri,"1991 Türkiye genel seçimleri, 20 Ekim 1991 tarihinde yapılan ve TBMM 19. dönem milletvekillerinin belirlendiği seçimlerdir."
Siyasi,1995 Türkiye genel seçimleri,1995 genel seçim sonuçları
Siyasi,1999 Türkiye genel seçimleri,Grafik
Siyasi,2002 Türkiye genel seçimleri,"2002 Türkiye genel seçimleri, 3 Kasım 2002 günü Türkiye genelinde yapılan erken genel seçimdir. Bu genel seçim ile Türkiye Büyük Millet Meclisi 22. dönem milletvekilleri seçilmiştir. Türkiye genelinde uygulanan yüzde 10 seçim barajlı d'Hondt sistemi nedeniyle, seçime katılan 18 siyasi partiden yalnızca Adalet ve Kalkınma Partisi (AK Parti) ve Cumhuriyet Halk Partisi (CHP) bu barajı aşarak meclise milletvekili sokmayı başarmışlardır. Oyların yüzde 34,3'ünü alarak kazandığı 363 milletvekilliği ile tek başına iktidar olan AK Parti, TBMM'nin üyelik sayısının yaklaşık yüzde 66'sını alarak liste usulü çoğunluk sisteminin uygulandığı 1950'li yıllardan sonra TBMM'deki en büyük temsil gücünü elde eden siyasi parti oldu. 1999'da seçim barajını aşamayan Deniz Baykal liderliğindeki CHP ise oyların yüzde 19,39'u alarak ana muhalefet partisi oldu."
Siyasi,2007 Türkiye genel seçimleri,"2007 Türkiye genel seçimleri, 22 Temmuz 2007 tarihinde TBMM 23. dönem üyelerini belirlemek için yapılan seçimdir."
Siyasi,2011 Türkiye genel seçimleri,"2011 Türkiye genel seçimleri, Türkiye Büyük Millet Meclisi 24. Dönem üyelerinin seçilmesi için 12 Haziran 2011'de yapılan genel seçimlerdir. 34 yıldan sonra Türkiye'nin ""erken"" yapılmayan ilk genel seçimidir.[1]"
Siyasi,Haziran 2015 Türkiye genel seçimleri,"Haziran 2015 Türkiye genel seçimleri, 7 Haziran 2015 tarihinde Türkiye Büyük Millet Meclisi 25. Dönemi'nin  550 yeni üyesini belirlemek için yapılan genel seçimlerdir. Seçim, Türkiye Cumhuriyeti siyasi tarihi'nin 24. genel seçimleridir."
Siyasi,Kasım 2015 Türkiye genel seçimleri,"Kasım 2015 Türkiye genel seçimleri, 7 Haziran 2015'te yapılan genel seçimlerden sonra yapılan erken genel seçimlerdir. Anayasanın 77. maddesi gereği, seçimin olağan olarak Haziran 2019'da yapılması gerekmekteydi. Seçimden birinci parti olarak çıkan AKP'nin koalisyon kurma çabaları sonuç vermemesi üzerine, teamüller gereği hükûmeti kurma görevini seçimde ikinci en fazla oyu alan parti olan CHP'ye vermesi gerekirken, güvenoyu alabilecek bir hükûmetin kurulamayacağını ileri süren Cumhurbaşkanı Erdoğan erken seçim kararı almıştır. CHP Cumhurbaşkanı'nın teamülü ihlal eden ancak anayasal yetkisine dayanan kararını engelleyememiş, kamuoyu yaratarak karşı çıkmıştır.[1] Sonrasında YSK seçim tarihi olarak 1 Kasım 2015'i belirlemiştir."
Siyasi,2018 Türkiye genel seçimleri,"2018 Türkiye genel seçimleri, 24 Haziran 2018'de yapılan ve Türkiye Büyük Millet Meclisinin 27. döneminin 600 yeni üyesinin belirlendiği seçimlerdir. 2017 Türkiye anayasa değişikliği referandumunda kabul edilen bazı değişikliklerin yürürlüğe girdiği seçimdir. Cumhurbaşkanlığı seçiminin ilk turu ile aynı gün yapıldı."
Siyasi,2023 Türkiye genel seçimleri,"2023 Türkiye genel seçimleri, 14 Mayıs 2023 tarihinde[1] düzenlenen ve Türkiye Büyük Millet Meclisinin 28. döneminin 600 yeni üyesini belirlemiş olan seçimlerdir.[2][3] 2023 Türkiye cumhurbaşkanlığı seçiminin ilk turu ile aynı gün yapıldı. Cumhurbaşkanı Recep Tayyip Erdoğan, bir konuşmasında 1950 seçimlerine atıfta bulunarak seçimlerin 14 Mayıs 2023'te yapılabileceğinin işaretini vermiştir[4] ve bu tarih, bazı muhalif partiler tarafından seçim tarihi olarak kabul edilmiştir.[5] Cumhurbaşkanı Recep Tayyip Erdoğan tarafından 10 Mart 2023'te imzalanan bir kararnameyle seçimlerin yenilenmesine karar verildi.[1] Aynı gün Yüksek Seçim Kurulu genel seçimlerin ve cumhurbaşkanlığı seçiminin ilk turunun 14 Mayıs'ta ve cumhurbaşkanlığı seçiminin ikinci turunun da 28 Mayıs'ta yapılmasına karar verdi.[6]"
Siyasi,Bir sonraki Türkiye genel seçimleri,"Bir sonraki Türkiye genel seçimleri, en geç 14 Mayıs 2028 veya daha erken bir tarihte düzenlenecektir. Bir sonraki Türkiye cumhurbaşkanlığı seçiminin ilk turu ile aynı gün yapılacaktır."
Siyasi,1930 Türkiye yerel seçimleri,
Siyasi,1934 Türkiye yerel seçimleri,"1934 Türkiye yerel seçimleri, Eylül ve Ekim aylarında gerçekleştirilen Türkiye Cumhuriyeti tarihindeki ikinci yerel seçimdir. Serbest Cumhuriyet Fırkası'nın bir önceki yerel seçimlerin hemen sonrasında kapatılmasından dolayı 1934 seçimlerine Cumhuriyet Halk Fırkası tek başına katıldı. Partiler yerine adaylar arası çekişmeye sahne olan seçimlerin son gününe dek CHF propagandası yapıldı ve seçime katılım oranı üzerinden meşruiyet kazandırma kaygısı yaşandığı gözlemlendi.[1]"
Siyasi,1938 Türkiye yerel seçimleri,"1938 Türkiye yerel seçimleri, 1-19 Ekim 1938 tarihlerinde gerçekleştirilen Türkiye Cumhuriyeti tarihindeki üçüncü yerel seçimdir. Mustafa Kemal Atatürk'ün ölümünden önce yapılan son yerel seçimler olan 1938 seçimlerine Cumhuriyet Halk Partisi tek başına katıldı."
Siyasi,1942 Türkiye yerel seçimleri,"1942 Türkiye yerel seçimleri, Ekim 1942'de gerçekleştirilen Türkiye Cumhuriyeti tarihindeki dördüncü yerel seçimdir. Hem belediye hem de il genel meclis seçimlerinin yapıldığı bu yerel seçimlere de önceki iki yerel seçim gibi Cumhuriyet Halk Partisi tek başına katıldı. II. Dünya Savaşı'nın ülkede yarattığı gündemin gölgesinde yapılan 1942 yerel seçimleri, gerek kamuoyunda gerekse basında, önceki seçimler kadar ilgi görememiştir. Gazetelerin yaklaşık tüm sayfalarını savaş haberlerine ayırdığı günlerde, seçime ilişkin propagandalara veya kapsamlı yorum ve yönlendirmelere pek rastlanmadı.[1]"
Siyasi,1946 Türkiye yerel seçimleri,"1946 Türkiye yerel seçimleri, 26 Mayıs 1946 tarihinde gerçekleştirilen ve 1930 seçimlerinden sonra Türkiye'nin çok partili olarak yapılan ikinci yerel seçimleridir. Belediye başkanları halk tarafından doğrudan değil, halkoyuyla seçilerek oluşturulan meclisin kendi içerisinden birini başkan olarak belirlemesi yoluyla seçilmiştir. Bu seçim aynı zamanda, tek bir gün içerisinde tamamlanan ilk yerel seçimdir."
Siyasi,1950 Türkiye yerel seçimleri,"1950 Türkiye yerel seçimleri, 13 Ağustos - 15 Ekim 1950 tarihleri arasında Türkiye'de üç aşamalı olarak yapılan yerel seçimlerdir. Belediye başkanları halk tarafından doğrudan değil, halkoyuyla seçilerek oluşturulan meclisin kendi içerisinden birini başkan olarak belirlemesi yoluyla seçilmiştir. Seçimlere Demokrat Parti, Cumhuriyet Halk Partisi ve Millet Partisi katıldı."
Siyasi,1955 Türkiye yerel seçimleri,"1955 Türkiye yerel seçimleri, 25 Eylül - 13 Kasım 1955 tarihleri arasında Türkiye'de iki aşamalı olarak yapılan yerel seçimlerdir. Seçimlere Demokrat Parti ve Türkiye Köylü Partisi katılırken Cumhuriyet Halk Partisi ile Cumhuriyetçi Millet Partisi katılmadı.[1] DP, 877.618 oy ile %63,75'lik orana ulaşarak 597 belediye başkanlığı kazandı. Köylü Partisi 60.823 oy ile %4,4'lük orana ulaşarak 15 belediye başkanlığı kazandı. Büyük bölümü CHP tarafından desteklenen bağımsız adaylar[2] ise 389.702 oy ile %28,21'lik orana ulaşarak 193 belediye başkanlığı kazandı.[3]"
Siyasi,1963 Türkiye yerel seçimleri,"1963 Türkiye yerel seçimleri, 17 Kasım 1963 tarihinde yapılmıştır. 1961 Anayasası'nın kabulünden sonra yapılan ilk yerel seçimdir."
Siyasi,1968 Türkiye yerel seçimleri,"1968 Türkiye yerel seçimleri, 2 Haziran 1968 tarihinde yapılan yerel seçimlerdir. Normalde 17 Eylül 1967 tarihinde yapılması gereken bu seçim, seçim tarihinde yapılan değişiklik sonucu 2 Haziran 1968'e ertelenmiştir. Adalet Partisi; Ankara, İstanbul ve İzmir'in de aralarında bulunduğu 35 ilin belediye başkanlıklarını kazanmıştır. O'nu 21 ilde kazanan Cumhuriyet Halk Partisi izlemektedir. Güven Partisi 3 ilde (Hakkâri, Mardin, Van) seçimleri kazanmıştır. 8 ilde ise (Balıkesir, Bursa, Çankırı, Elazığ, Kırklareli, Kırşehir, Nevşehir, Niğde) belediye başkanlığını bağımsız adaylar kazanmıştır."
