category,title,content
Siyasi,İkinci Ağrı Harekâtı,İkinci Ağrı Harekâtı ya da İkinci Ağrı Ayaklanması Ağrı Dağı'daki Kürt kuvvetlerini bastırmak için 3. Ordu Müfettişliğinin arzı ve GenelKurmay Başkanlığının onayıyla hazırlanmış ve 13-20 Eylül 1927 tarihleri arasında gerçekleştirilen askerî harekât.
Siyasi,Birinci Ağrı Harekâtı,Birinci Ağrı Harekâtı veya Birinci Ağrı İsyanı Ağrı Dağı ve civarında Celali Aşireti reisi Celali Berho başkanlığında Celali Hasenan Cıbran ve Haydaran aşiretlerinin hazırladıkları ayaklanma ve bastırma harekâtı.
Siyasi,Şeyh Said İsyanı,Şeyh Said İsyanı (Dönemin adıyla: Genç Hâdisesi Şubat - Nisan 1925) Güneydoğu Anadolu Bölgesi'nde merkezî yönetime karşı girişilen geniş çaplı Kürt ve Zaza[7][8][9] aşiretlerin destek verdiği Kürt milliyetçisi[3] ve hilâfet taraftarı[2] ayaklanma.
Siyasi,Beytüşşebap İsyanı,Beytüşşebap İsyanı[1] Türkiye Cumhuriyeti'ndeki ilk Kürt isyanıydı.[1][2] İsyan Cibran aşiretinden Halid Bey Cibran tarafından yönetildi.[3] İsyana İhsan Nuri Yusuf Ziya Bey ve Kürt Fuad Paşa'nın bulunduğu diğer önemli komutanlar da katılmıştır.[4] 3 Mart 1924'te halifeliğin kaldırılması Kürt kimliğine yönelik baskıcı Türk politikaları Kürtçenin halka açık olarak kullanılmasının ve öğretilmesinin yasaklanması ve Kürt toprak sahiplerinin ve aşiret reislerinin ülkenin batısında yeniden yerleştirilmesi isyanın başlıca nedenlerindendir.[2] Türk ordusunun çok sayıda subayı isyancılara destek vermek için firar etti.[5] İsyan Ağustos 1924'te Beytüşşebap garnizonunun Türk hükûmetine karşı ayaklanmasıyla başladı. İsyan başarısız oldu ve başladıktan kısa bir süre sonra sona erdi. Yusuf Ziya Bey 10 Ekim 1924'te tutuklandı ve bildirildiğine göre Halid Bey Cibran'ı da isyana karışmakla suçladı.[6] Halid Bey Cibran Aralık 1924'te Erzurum'da yakalandı.[7] Her ikisi de Bitlis'te askeri mahkemeye çıkarıldı.[6] İsyan bastırılmış olsa da bir başka Kürt ayaklanması Şeyh Said İsyanı kısa bir süre sonra patlak verecekti.[2]
Siyasi,Koçgiri İsyanı,Koçgiri İsyanı Şubat 1921'de Sivas'ın doğusunda bulunan ve ezici çoğunluğun militan olduğu Koçgiri bölgesinde başlayan bir Kürt ayaklanmasıydı. İsyan Alevi-Kürt topluluğu olan ve Sivas'ın doğusunda ikamet eden Koçgiri aşireti tarafından çıkarıldı.[8][9] Aşiret liderlerinin Kürdistan Teali Cemiyeti ile yakın ilişkileri vardı.[10][11] İsyan Haziran 1921'de bastırıldı.
Siyasi,Simko,Simko ya da İsmail Ağa Şıkaki (Farsça: سمکو Simko اسماعیل اقای سمکو Isma'īl Agha-ye Simko اسماعیل سیمیتقو Isma'īl Simitqo; 1887? - 26 Temmuz 1930 Uşnu) Kaçar döneminin sonları ve Pehlevi döneminin başlangıcında İran Kürdistanı'nda hakimiyeti sürdürmüş Şikaki aşiretinin reisi Kürt lideri.
Siyasi,Bitlis Ayaklanması (1914),Bitlis Ayaklanması 1914 başlarında Osmanlı İmparatorluğu'nda bir Kürt ayaklanmasıydı.[2] Ayaklanma Rus İmparatorluğu tarafından desteklendi.[2] Musul Vilayeti'ndeki Barzan'da da Rusya tarafından desteklenen birbirleriyle ilgisiz bir Kürt ayaklanmasıyla eş zamanlı olarak gerçekleşti.[2] Daha sonra Kürt milliyetçi tarihçiliği ayaklanmayı Kürt milliyetçi mücadelesinin bir parçası olarak tasvir etti ancak asıl nedenleri zorunlu askerlik ve vergilendirmeye karşı çıkıştı.[2] Ayaklanma Mart ayı başlarında Kürt savaşçılarla Osmanlı jandarmaları arasında bir çatışmayla başladı ve Osmanlı jandarması geri çekilmek zorunda kaldı.[2] Kürtler daha sonra Bitlis şehrini kuşattı ve 2 Nisan'da şehri ele geçirdi.[2] Ardından Muş ve Van'dan sevk edilen Osmanlı kuvvetleri isyanı bastırdı.[2] Ayaklanmanın 4 Nisan'daki başarısızlığından sonra isyancı liderlerden Molla Selim Rusya'ya sığındı.[2]
Siyasi,Bitlis Ayaklanması (1907),Bitlis Ayaklanması veya Bitlis Gösterileri 1903 Muş ve 1907 Bitlis'de meydana gelen depremler sonrası Bitlis Valisi Ferit Paşa'nın uzunca süren gösterilere rağmen halkın isteklerini yerine getirmemesi sonucu çıkan yerel sivil isyandır. 1903'teki deprem sonrası bölgeye gönderilen yardımlar çalındıktan sonra Bitlis Valisi Hüsnü Paşa şaibeli bir şekilde ölmüş. Yerine geçen Ferit Paşa bölge halkı arasında yolsuzluklarla adı anılmaya başlanmış 1907'de meydana gelen bitlis depremi sonrası Bitlis Valisi Ferit Paşa'ya karşı büyük çaplı gösteriler başlamıştır. Halkın taleplerini yerine getirmeyen Vali Ferit Paşa linç edilmiş telgrafhane basılmış ve İstanbul Hükûmetinden Bitlis'e başka bir vali atanması talep edilmiş. Sultan Abdülhamid'in hükûmeti ise bu talebi kabul ettikten sonra ayaklanma ve gösteriler son bulmuştur.[1]
Siyasi,Mir Muhammed İsyanı,Mir Muhammed İsyanı Soran emiri Mir Muhammed'in 1830'da Mısır'daki Kavalalı Mehmet Ali Paşa örneğinden ilham alarak Osmanlı İmparatorluğu içinde ayrı bir devlet kurma girişimidir. Molla Hadi'nin halkı isyandan caydırıcı fetvasından sonra konumu zayıflayan Mir Muhammed tam bir harekete girişemeden Osmanlı'ya teslim olmuştur.
Siyasi,Yezîdî İsyanı,1830 Yezidi İsyanı Hakkâri Revanduz ve bugün Irak'ta bulunan Sincar Dağı bölgesinde Yezidilerin yapılmak istenen bazı idari düzenlemeleri kabul etmemeleri üzerine çıkardıkları isyandır. 3 yıl kadar sürmüştür.
Siyasi,Babanzade Ahmed Paşa İsyanı,Babanzade Ahmet Paşa İsyanı 1812'de Babanzadelerin ilk isyanından 6 yıl sonra Babanzade Ahmet Paşa'nın amcası Babanzade Abdurrahman Paşa'nın intikamını almak için çıkardığı isyandır. Kısa zamanda bastırılmıştır.
Siyasi,Babanzade Abdurrahman Paşa İsyanı,Babanzade Abdurrahman Paşa İsyanı bugün Irak'ta bulunan Süleymaniye şehrinin valisi olan "Baban aşiretinden" Babanzade İbrahim Paşa'nın 1806'daki ölümünden sonra Osmanlı Devleti'nin aynı aşiretten Babanzade Halit Paşa'yı vali tayin etmesi üzerine İbrahim Paşa'nın yeğeni Babanzade Abdurrahman Paşa'nın hakkının yendiğini ileri sürerek Osmanlı yönetimine karşı isyan başlatması hadisesidir.[2] bölgedeki Kürt aşiretleride bu isyana destek olmuşlardır.[3]
Siyasi,Serhildan,Serhildan (Türkçe: Başkaldırı) Kürt siyasi hareketi kapsamında 1990'dan beri Türkiye'de meydana gelen Kürt siyasi isyanlarını tanımlayan politik terim.
Siyasi,Tariş Olayları,Tariş Olayları İzmir'de TARİŞ'e bağlı fabrikalarda silah ve patlayıcı madde bulunduğuna dair haberler üzerine 22 Ocak 1980'de TARİŞ'in 5 ünitesinde arama yapan polislere ateş açılması sonucu başlayan olaylar.
Siyasi,Yeni Çeltek Olayları,Yeni Çeltek olayları ya da Yeni Çeltek direnişi 12 Eylül Darbesi öncesi süreçte Amasya'da Yeni Çeltek maden bölgesinde işçilerin greve gitmeleriyle başlayıp askerlerin müdahalesi ile büyüyen işçi eylemi.
Siyasi,Gezi Parkı olayları,Gezi Parkı olayları veya Gezi Parkı direnişi 28 Mayıs 2013 tarihinde ilk olarak İstanbul'daki Taksim Gezi Parkı için hazırlanan kentsel gelişim planına karşı çıkmak amacıyla düzenlenen daha sonrasında ifade özgürlüğü medya sansürü otoriteryanizm gibi toplumsal sorunlara ve dönemin başbakanı Recep Tayyip Erdoğan'ın baskıcı yönetimine karşı toplumsal bir harekete dönüşen protesto hareketleridir.[72] Sınırlı sayıda katılımcıyla başlayan hareketler sosyal medyanın da kullanımıyla cumhuriyet tarihinin en büyük protestosuna dönüşmüştür.[73]
Siyasi,27 Mayıs 1960 Darbesi,"27 Mayıs 1960'ta yapılan ve Türkiye Cumhuriyeti tarihinde gerçekleşen ilk askerî darbedir. DöneminGenelkurmay Başkanıda dâhil 200'den fazla general, CumhurbaşkanıCelâl Bayarve BaşbakanAdnan Menderesve diğer Demokrat Partililer, yönetime el koyan askerî grup tarafından tutuklanmıştır. 37 düşük rütbeli subay tarafından planlanıp icra edilen darbe, emir komuta zinciri içinde yapılmamıştır. Darbeden sonra bu subaylar ve Emekli Orgeneral Cemal Gürsel'in oluşturduğuMillî Birlik Komitesiülke yönetimini üstlenmiştir.Yassıada YargılamalarısonundaAdnan Menderes,Fatin Rüştü ZorluveHasan Polatkanidam edilmişlerdir."
Siyasi,12 Eylül 1980 Darbesi,"Türk Silahlı Kuvvetlerinin 12 Eylül 1980 günü emir komuta zinciri içinde gerçekleştirdiği askerî müdahaledir.27 Mayıs 1960 Darbesive12 Mart 1971 Muhtırası'nın ardındanTürkiyetarihinde Silahlı Kuvvetlerin yönetime üçüncü açık müdahalesidir.[8]Bu müdahale ileSüleyman Demirel'in başbakan olduğu hükûmetin faaliyetine son verildi, parlamento üyelerinin dokunulmazlığı kaldırıldı, ülkenin her yerinde sıkıyönetim ilan edildi, yurt dışına çıkışlar yasaklandı. Genelkurmay Başkanı OrgeneralKenan Evrendevlet başkanı oldu. Yasama yetkisini kullanmak üzere Kenan Evren başkanlığında kuvvet komutanlarından oluşanMillî Güvenlik Konseyikuruldu. Siyasi partiler lağvedildi, parti liderleri önce askerî üslerde gözetim altında tutuldu, sonra serbest bırakıldı, bir süre sonra ise bazıları yargılandı. 12 Mart 1971 Muhtırası sonrasında değiştirilen1961 Anayasasıuygulamadan kaldırıldı."
Siyasi,12 Mart 1971,"12 Mart 1971 tarihinde Türk Silahlı Kuvvetlerinin Genelkurmay Başkanı Memduh Tağmaç, Kara Kuvvetleri Komutanı Faruk Gürler, Deniz Kuvvetleri Komutanı Celal Eyiceoğlu ve Hava Kuvvetleri Komutanı Muhsin Batur'un imzasıyla Cumhurbaşkanı Cevdet Sunay'a bir muhtıra vererek Süleyman Demirel'in başbakan olduğu hükûmetin istifaya zorlandığı askerî müdahaledir."
Siyasi,28 Şubat 1997,"28 Şubat 1997'de yapılan Millî Güvenlik Kurulu toplantısı sonucu açıklanan kararlarla başlayan ve irticaya karşı olduğu iddia edilen süreç. Yaşananlar, çeşitli kaynaklar tarafındanpostmodern darbeolarak adlandırılmıştır."
Siyasi,27 Nisan 2007,"Türk Silahlı Kuvvetleri adına Genelkurmay Başkanlığının,[14]cumhurbaşkanlığı seçimi dolayısı ile 27 Nisan 2007 tarihinde gece saat 23.20'de[15]yaptığı laiklikle ilgili açıklama. Bu açıklama, bazı siyasetçi ve gazeteciler tarafından, bildiri internet aracılığıyla verildiği için ""e-muhtıra"" olarak da adlandırılmıştır.[16][17]"
Siyasi,21 Ekim 1961,27 Mayıs Darbesisonrası İstanbullu bir grup general ve albayın imzaladığı darbeye teşebbüs protokolüdür.
Siyasi,22 Şubat 1962,"22 Şubat 1962'de, Harp Okulu Komutanı Kurmay Albay Talat Aydemir ve arkadaşlarının, ordu içindeki 27 Mayısçıların tasfiyesi için, 20 Şubat günü başlatılan atama ve gözaltına almalara karşı direnişi olayıdır."
Siyasi,20 Mayıs 1963,20 Şubat günü başlatılan atama ve gözaltına almalara karşı direniş olayının devamıdır.
Siyasi,20 Mayıs 1969,"20 Mayıs 1969 darbe teşebbüsü, Türkiye Cumhuriyeti tarihinde başarılı olamamış ve emir-komuta zinciri içerisinde gelişmiş bir askerî darbe teşebbüsüdür."
Siyasi,9 Mart 1971,Türkiye Cumhuriyeti tarihinde başarılı olamamış ve emir-komuta zinciri dışında gelişmiş bir askerî darbe teşebbüsüdür.
Siyasi,15 Temmuz 2016,"15-16 Temmuz 2016 tarihleri arasında Türk Silahlı Kuvvetleri bünyesinde kendileriniYurtta Sulh Konseyiolarak tanımlayan bir grup asker tarafından gerçekleştirilen askerî darbe teşebbüsü. 16 Temmuz sabahı, Türk Silahlı Kuvvetleri ve Emniyet Genel Müdürlüğü personelinin gerçekleştirdiği operasyonlar sonucunda darbe girişimi bastırıldı ve askerler silahları ile birlikte teslim oldu. Olaylar sonucunda 104'ü darbe yanlısı olmak üzere 300'den fazla kişi hayatını kaybetti, 1491 kişi yaralandı, farklı rütbelerden 8036 asker gözaltına alındı. Yargı ve sivil siyaset mensupları dahil olmak üzere toplam gözaltı sayısı 22 Temmuz tarihi ile birlikte 10 bini buldu. Bunun yanı sıra askerî, idari ve adli kurumlarda birçok kişi görevden alındı.Gülen Hareketidesteğiyle olan askerî darbe girişiminin ardından İstanbul Bakırköy Cumhuriyet Başsavcılığı ve Anadolu Cumhuriyet Başsavcılığı tarafından Türk Ceza Kanununun anayasal düzene karşı suçlar kapsamında yer alan ‘cebir ve şiddet kullanarakTürkiye Büyük Millet Meclisinive Türkiye Cumhuriyeti hükûmetini ortadan kaldırmaya veya görevlerini kısmen veya tamamen yapmasını engellemeye teşebbüs’, ‘Türkiye Cumhuriyeti Anayasası'nın öngördüğü düzeni ortadan kaldırmaya veya bu düzen yerine başka bir düzen getirmeye teşebbüs’, ‘halkı, Türkiye Cumhuriyeti hükûmetine karşı silahlı isyana tahrik’ ve ‘cumhurbaşkanına suikast’ suçlarından soruşturma başlatıldı. 21 Temmuz'da Millî Güvenlik Kurulu toplantısı sonrasında, Türkiye Büyük Millet Meclisi tarafından anayasanın 120. maddesi gereğince olağanüstü hâl ilan edildi."
