category,title,content
Bilimsel,Turhan Alçelik,"Turhan Alçelik, (d. 5 Mart 1958, Giresun) göz hekimi ve eski bir milletvekilidir. Aynı zamanda göz kamaştırma etkisi yapmaksızın uzun mesafeli aydınlatma sağlayan araç farının mucididir.[1]"
Bilimsel,Zeynel Abidin Cümbüş,"Zeynel Abidin Cümbüş, (1882, Üsküp - 1947), Cümbüş adlı müzik aletinin mucidi ve bir luthierdir.[1]"
Bilimsel,TÜBİTAK,"Türkiye Bilimsel ve Teknolojik Araştırma Kurumu veya kısaca TÜBİTAK, Türkiye'de bilim ve teknolojiyi teşvik etme, yönlendirme ve popülerleştirmeyi amaçlayan, Sanayi ve Teknoloji Bakanlığının ilgili kuruluşlarından olup özel hukuk hükümlerine tabidir.[3]"
Bilimsel,Feza Gürsey Enstitüsü,"Feza Gürsey Enstitüsü, Boğaziçi Üniversitesi ve TÜBİTAK'a (Türkiye Bilimsel ve Teknolojik Araştırma Kurumu) bağlı; fizik araştırmaları için 1983 yılında Erdal İnönü tarafından Temel Bilimler Araştırma Enstitüsü adı ile kurulan enstitü. Şimdi, Feza Gürsey'in onuruna onun adını almış olarak Feza Gürsey Enstitüsü adı ile çalışmalarına devam ediyor."
Bilimsel,Marmara Araştırma Merkezi,"Marmara Araştırma Merkezi (MAM) TÜBİTAK Gebze Yerleşkesi'nde 1972 yılında kurulan bir araştırma merkezidir. Ülküsü, ""Uygulamalı araştırmalar alanında dünyanın önder bilim ve teknoloji merkezleri içinde yer almak"", görevi ise ""Türkiye'nin küresel rekabet gücünün geliştirilmesine bilim ve teknolojiyi kullanarak katkıda bulunmaktır""."
Bilimsel,Enerji Enstitüsü,"Enerji Enstitüsü, Türkiye'de TÜBİTAK Marmara Araştırma Merkezi bünyesinde faaliyet gösteren ve çeşitli konularda ar-ge çalışmalarını yürüten araştırma merkezidir."
Bilimsel,Yer ve Deniz Bilimleri Enstitüsü,"Yer ve Deniz Bilimleri Enstitüsü (YDBE), TÜBİTAK Marmara Araştırma Merkezi bünyesinde faaliyet gösteren, ileri teknoloji kullanarak ölçme ve bilgisayar destekli modellemeye dayalı araştırmalar yapan bir araştırma enstitüsüdür. Jeolojik kaynaklı doğal afetler ve doğal zenginlikler konularında yürüttüğü çalışmaları kapsamında; Uzay Jeodezisi - (GPS, InSAR), Uzaktan Algılama, Coğrafi Bilgi Sistemi (CBS) Uygulamaları, Yer İçi Görüntüleme Yöntemleri, Deformasyon İzleme Yöntemleri, Sismik Modelleme, Tektonik ve Jeolojik haritalama, Kuyu logları, Organik Jeokimya ve Organik Petroloji ile Basen Modelleme gibi yöntemler kullanmaktadır."
Bilimsel,Savunma Sanayii Araştırma ve Geliştirme Enstitüsü,"Savunma Sanayii Araştırma ve Geliştirme Enstitüsü kısa adıyla TÜBİTAK-SAGE, Türkiye Bilimsel ve Teknolojik Araştırma Kurumu (TÜBİTAK)'na bağlı, Türkiye'nin askerî ve teknolojik bilgi dağarcığını geliştirmek ve üretimini artırmak amacı ile kurulmuş bir enstitüdür. Savunma teknolojileri alanında uzmanlaşmıştır ve çalışmalarını başlıca Ankara Rüzgar Tüneli (ART) ile ODTÜ Güdüm Kontrol Laboratuvarı'nda devam ettirmektedir."
Bilimsel,Ulusal Akademik Ağ ve Bilgi Merkezi,"Ulusal Akademik Ağ ve Bilgi Merkezi (ULAKBİM); 1996 yılında TÜBİTAK'a bağlı bir enstitü olarak kurulan Türkiye'deki tüm akademik kurumları birbirine ve küresel araştırma ağlarına bağlayan Ulusal Akademik Ağ alt yapısını işletmekte ve bu ağ üzerinden yeni ağ servisleri sunarak, bir yandan ağ için araştırma geliştirme yapmakta, diğer yandan araştırmacıların ağı Ar-Ge yapmak için kullanmalarını sağlamaktadır."
Bilimsel,UEKAE,"Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü (UEKAE), TÜBİTAK'ın bünyesinde yer alan bir enstitüdür."
Bilimsel,Uzay Teknolojileri Araştırma Enstitüsü,"Uzay Teknolojileri Araştırma Enstitüsü (TÜBİTAK UZAY) 1985 yılında, Orta Doğu Teknik Üniversitesi (ODTÜ) ve Türkiye Bilimsel ve Teknolojik Araştırma Kurumu (TÜBİTAK) arasında imzalanan bir protokolle, Ankara Elektronik Araştırma ve Geliştirme Enstitüsü adı altında Orta Doğu Teknik Üniversitesi yerleşkesinde kurulmuştur.[1]"
Bilimsel,Yazılım Teknolojileri Araştırma Enstitüsü,"Yazılım Teknolojileri Araştırma Enstitüsü (YTE), TÜBİTAK BİLGEM Başkanlığı bünyesinde faaliyet göstermektedir. Enstitü kamu ve özel sektörün Ar-Ge içerikli yazılım ihtiyaçlarını karşılamak ve kamu kurumları için e-Dönüşüm Hizmetlerini vermek üzere kurulmuştur."
Bilimsel,Türkiye Atom Enerjisi Kurumu,"Türkiye Atom Enerjisi Kurumu, 1956 ve 2022 yılları arasında faaliyet gösteren, Türkiye'nin radyasyon ve nükleer enerji politikalarına yön vermek üzere kurulmuş kurumdur. Günümüzde yerini TENMAK'a bırakmıştır."
Bilimsel,Çekmece Nükleer Araştırma ve Eğitim Merkezi,"Çekmece Nükleer Araştırma ve Eğitim Merkezi, Türkiye Enerji, Nükleer ve Maden Araştırma Kurumu'na bağlı bir araştırma merkezidir."
Bilimsel,Türkiye Bilimler Akademisi,"Türkiye Bilimler Akademisi (kısaca TÜBA), Türkiye'de tüm bilim alanlarındaki araştırmaları, bilim insanlığını ve araştırıcılığı özendirmek ve bu alanlarda emeği geçenleri onurlandırmak; gençleri bilim ve araştırma alanına yöneltmek; Türkiye'deki bilim insanları ve araştırıcıların toplumsal statülerinin yükseltilmesi ve korunmasına çalışmak; bilim ve araştırma standartlarının yükseltilmesine yardım etmek amacıyla 1993'te kurulan, tüzel kişiliğe, bilimsel, idari ve mali özerkliğe sahip yüksek bilim kuruluşu, Türkiye'nin ulusal bilimler akademisidir. Uluslararası Bilim Konseyi'nin üyesidir."
Bilimsel,Feza Gürsey Enstitüsü,"Feza Gürsey Enstitüsü, Boğaziçi Üniversitesi ve TÜBİTAK'a (Türkiye Bilimsel ve Teknolojik Araştırma Kurumu) bağlı; fizik araştırmaları için 1983 yılında Erdal İnönü tarafından Temel Bilimler Araştırma Enstitüsü adı ile kurulan enstitü. Şimdi, Feza Gürsey'in onuruna onun adını almış olarak Feza Gürsey Enstitüsü adı ile çalışmalarına devam ediyor."
Bilimsel,Marmara Araştırma Merkezi,"Marmara Araştırma Merkezi (MAM) TÜBİTAK Gebze Yerleşkesi'nde 1972 yılında kurulan bir araştırma merkezidir. Ülküsü, ""Uygulamalı araştırmalar alanında dünyanın önder bilim ve teknoloji merkezleri içinde yer almak"", görevi ise ""Türkiye'nin küresel rekabet gücünün geliştirilmesine bilim ve teknolojiyi kullanarak katkıda bulunmaktır""."
Bilimsel,Enerji Enstitüsü,"Enerji Enstitüsü, Türkiye'de TÜBİTAK Marmara Araştırma Merkezi bünyesinde faaliyet gösteren ve çeşitli konularda ar-ge çalışmalarını yürüten araştırma merkezidir."
Bilimsel,Yer ve Deniz Bilimleri Enstitüsü,"Yer ve Deniz Bilimleri Enstitüsü (YDBE), TÜBİTAK Marmara Araştırma Merkezi bünyesinde faaliyet gösteren, ileri teknoloji kullanarak ölçme ve bilgisayar destekli modellemeye dayalı araştırmalar yapan bir araştırma enstitüsüdür. Jeolojik kaynaklı doğal afetler ve doğal zenginlikler konularında yürüttüğü çalışmaları kapsamında; Uzay Jeodezisi - (GPS, InSAR), Uzaktan Algılama, Coğrafi Bilgi Sistemi (CBS) Uygulamaları, Yer İçi Görüntüleme Yöntemleri, Deformasyon İzleme Yöntemleri, Sismik Modelleme, Tektonik ve Jeolojik haritalama, Kuyu logları, Organik Jeokimya ve Organik Petroloji ile Basen Modelleme gibi yöntemler kullanmaktadır."
Bilimsel,Savunma Sanayii Araştırma ve Geliştirme Enstitüsü,"Savunma Sanayii Araştırma ve Geliştirme Enstitüsü kısa adıyla TÜBİTAK-SAGE, Türkiye Bilimsel ve Teknolojik Araştırma Kurumu (TÜBİTAK)'na bağlı, Türkiye'nin askerî ve teknolojik bilgi dağarcığını geliştirmek ve üretimini artırmak amacı ile kurulmuş bir enstitüdür. Savunma teknolojileri alanında uzmanlaşmıştır ve çalışmalarını başlıca Ankara Rüzgar Tüneli (ART) ile ODTÜ Güdüm Kontrol Laboratuvarı'nda devam ettirmektedir."
Bilimsel,Ulusal Akademik Ağ ve Bilgi Merkezi,"Ulusal Akademik Ağ ve Bilgi Merkezi (ULAKBİM); 1996 yılında TÜBİTAK'a bağlı bir enstitü olarak kurulan Türkiye'deki tüm akademik kurumları birbirine ve küresel araştırma ağlarına bağlayan Ulusal Akademik Ağ alt yapısını işletmekte ve bu ağ üzerinden yeni ağ servisleri sunarak, bir yandan ağ için araştırma geliştirme yapmakta, diğer yandan araştırmacıların ağı Ar-Ge yapmak için kullanmalarını sağlamaktadır."
Bilimsel,UEKAE,"Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü (UEKAE), TÜBİTAK'ın bünyesinde yer alan bir enstitüdür."
Bilimsel,Uzay Teknolojileri Araştırma Enstitüsü,"Uzay Teknolojileri Araştırma Enstitüsü (TÜBİTAK UZAY) 1985 yılında, Orta Doğu Teknik Üniversitesi (ODTÜ) ve Türkiye Bilimsel ve Teknolojik Araştırma Kurumu (TÜBİTAK) arasında imzalanan bir protokolle, Ankara Elektronik Araştırma ve Geliştirme Enstitüsü adı altında Orta Doğu Teknik Üniversitesi yerleşkesinde kurulmuştur.[1]"
Bilimsel,Yazılım Teknolojileri Araştırma Enstitüsü,"Yazılım Teknolojileri Araştırma Enstitüsü (YTE), TÜBİTAK BİLGEM Başkanlığı bünyesinde faaliyet göstermektedir. Enstitü kamu ve özel sektörün Ar-Ge içerikli yazılım ihtiyaçlarını karşılamak ve kamu kurumları için e-Dönüşüm Hizmetlerini vermek üzere kurulmuştur."
Bilimsel,Enerji Enstitüsü,"Enerji Enstitüsü, Türkiye'de TÜBİTAK Marmara Araştırma Merkezi bünyesinde faaliyet gösteren ve çeşitli konularda ar-ge çalışmalarını yürüten araştırma merkezidir."
Bilimsel,Yer ve Deniz Bilimleri Enstitüsü,"Yer ve Deniz Bilimleri Enstitüsü (YDBE), TÜBİTAK Marmara Araştırma Merkezi bünyesinde faaliyet gösteren, ileri teknoloji kullanarak ölçme ve bilgisayar destekli modellemeye dayalı araştırmalar yapan bir araştırma enstitüsüdür. Jeolojik kaynaklı doğal afetler ve doğal zenginlikler konularında yürüttüğü çalışmaları kapsamında; Uzay Jeodezisi - (GPS, InSAR), Uzaktan Algılama, Coğrafi Bilgi Sistemi (CBS) Uygulamaları, Yer İçi Görüntüleme Yöntemleri, Deformasyon İzleme Yöntemleri, Sismik Modelleme, Tektonik ve Jeolojik haritalama, Kuyu logları, Organik Jeokimya ve Organik Petroloji ile Basen Modelleme gibi yöntemler kullanmaktadır."
Bilimsel,Çekmece Nükleer Araştırma ve Eğitim Merkezi,"Çekmece Nükleer Araştırma ve Eğitim Merkezi, Türkiye Enerji, Nükleer ve Maden Araştırma Kurumu'na bağlı bir araştırma merkezidir."
Bilimsel,Bursa Teknik Üniversitesi,1 Enstitü
Bilimsel,Erzurum Teknik Üniversitesi,"Erzurum Teknik Üniversitesi (ETÜ), Türkiye Büyük Millet Meclisinin 2010 yılında çıkardığı bir yasayla Erzurum'da kurulmuştur. Kurucu rektörü Muammer Yaylalı'dir. 2012 yılında eğitim öğretime başladı."
Bilimsel,Eskişehir Teknik Üniversitesi,"Eskişehir Teknik Üniversitesi ya da kısaca ESTÜ (İngilizce: Eskişehir Technical University), Türkiye'deki bir devlet üniversitesidir. 18 Mayıs 2018 tarihinde Anadolu Üniversitesine ait çeşitli eğitim birimlerinin aktarılmasıyla iki farklı yerleşkede beş fakülte, üç enstitü ve iki meslek yüksekokulu ile Eskişehir'de eğitim vermeye başlamıştır.[1] Üniversite 2019 yılı itibarıyla 1.317 personel ve yaklaşık 14.000 öğrenciyle eğitim-öğretime devam etmektedir.[2]"
Bilimsel,Gebze Teknik Üniversitesi,"Gebze Teknik Üniversitesi veya kısaca GTÜ, 3 Temmuz 1992 tarihinde Gebze Yüksek Teknoloji Enstitüsü adıyla kurulan, Türkiye'deki iki yüksek teknoloji enstitüsünden birisiydi. 22 Ekim 2014 tarihinde TBMM tarafından kabul edilen yasa teklifiyle Gebze Teknik Üniversitesi olarak yeniden yapılandırılmasına karar verildi.[4] Üniversite Çayırova yerleşkesinden oluşmaktadır. Üniversite günümüzde 1.370.070 m2 toplam açık alanı ve 26.612 m2 toplam kapalı alanı bulunan Çayırova Kampüsü'nden oluşmaktadır[5] (Muallimköy yerleşkesinde Bilişim Vadisi kurulmuştur).[6]"
Bilimsel,İskenderun Teknik Üniversitesi,"İskenderun Teknik Üniversitesi veya kısa adıyla İSTE,[1] Hatay'ın İskenderun ilçesinde yer alan teknik üniversitedir. Türkiye Büyük Millet Meclisinin 31 Mart 2015 tarihinde çıkardığı 6640 sayılı yasasıyla İskenderun Teknik Üniversitesini oluşturan fakültelerin çoğu Mustafa Kemal Üniversitesinden ayrılarak yeni üniversiteye bağlanmıştır.[2] Tolga Depci, 23 Eylül 2020 tarihinde rektör olarak atanmıştır.[3]"
Bilimsel,İstanbul Teknik Üniversitesi,"İstanbul Teknik Üniversitesi (İTÜ) (İngilizce: İstanbul Technical University), kökleri 1773 yılına dayanan İstanbul'da yer alan bir devlet üniversitesidir."
Bilimsel,Karadeniz Teknik Üniversitesi,"Karadeniz Teknik Üniversitesi (KTÜ), 20 Mayıs 1955 tarihinde 6594 sayılı kanun ile Türkiye'nin Trabzon ilinde kurulmuş bir devlet üniversitesidir."
Bilimsel,Konya Teknik Üniversitesi,"Konya Teknik Üniversitesi, yeni adı ile 2018 yılında kurulan Konya ilinin Selçuklu ilçesinde bulunan devlet üniversitesi."
Bilimsel,Orta Doğu Teknik Üniversitesi,"Orta Doğu Teknik Üniversitesi (ODTÜ)[13] (İngilizce: Middle East Technical University, METU), 15 Kasım 1956[1][2] tarihinde, zamanın Türkiye Başbakanı Adnan Menderes, Karayolları Genel Müdürü Vecdi Diker ve bir grup akademisyen tarafından[14] Ankara'da kurulmuş bir devlet üniversitesidir. Mersin'de bulunan Deniz Bilimleri Enstitüsü ve KKTC'de bulunan ODTÜ KKK (Kuzey Kıbrıs Kampüsü) dışında bütün binaları aynı kampüstedir.[15] Bugüne kadar 120 binin üzerinde mezun veren üniversitenin[9] eğitim dili İngilizcedir.[6]"
Bilimsel,Yıldız Teknik Üniversitesi,"Yıldız Teknik Üniversitesi (YTÜ), İstanbul, Türkiye'de yer alan; 1911 yılında Kondüktör Mekteb-i Âlîsi adıyla kurulmuş devlet üniversitesidir.[1]"
Bilimsel,Adana Alparslan Türkeş Bilim ve Teknoloji Üniversitesi,"Adana Alparslan Türkeş Bilim ve Teknoloji Üniversitesi (ATÜ), 2011 yılında Adana'da kurulan bir devlet üniversitesidir. Türkiye Büyük Millet Meclisinin 31 Mart 2011 tarihinde çıkardığı 6218 Sayılı Kanun'la kurulmuştur. ATÜ akademik olarak; 1 enstitü, 7 fakülte ve 1 yüksekokuldan oluşmaktadır.[1]"
Bilimsel,Antalya Bilim Üniversitesi,"Antalya Bilim Üniversitesi (eski adı ile Uluslararası Antalya Üniversitesi) 21 Temmuz 2010 tarihli Resmî Gazete[3] kararıyla Antalya'da kurulmuş olan ikinci üniversite ve ilk vakıf üniversitesidir. Antalya Bilim Üniversitesi, Gaye Eğitim Sağlık Spor ve Çevre Vakfı tarafından kurulmuştur. 2012-13 eğitim öğretim dönemine öğrenci alımına başlayan üniversitenin rektörü Prof. Dr. Semih Ekercin'dir.[2]"
Bilimsel,Demiroğlu Bilim Üniversitesi,Demiroğlu Bilim Üniversitesi 28 Mart 2006 tarihli ve 26122 sayılı Resmi Gazete'de yayımlanan 5475 sayılı kanun ile Prof. Dr. Cem'i Demiroğlu Türk Kardiyoloji Vakfı tarafından kurulmuş bir üniversitedir.[2]
Bilimsel,İzmir Yüksek Teknoloji Enstitüsü,"İzmir Yüksek Teknoloji Enstitüsü (kısaca İYTE, İngilizce: İzmir Institute of Technology), 1992 yılında İzmir'de kurulan,[7] özellikle teknoloji alanlarında yüksek düzeyde araştırma, eğitim-öğretim, üretim, yayın ve danışmanlık yapan bir devlet üniversitesidir. İYTE'deki tüm bölümlerde eğitim dili %100 İngilizcedir. 2017 yılında ilk defa Cumhurbaşkanı Erdoğan tarafından açıklanan araştırma üniversiteleri programına dahil olarak Türkiye'deki 10 araştırma üniversitesinden biri olarak belirlenmiştir.[8]"
Bilimsel,TOBB Ekonomi ve Teknoloji Üniversitesi,"TOBB Ekonomi ve Teknoloji Üniversitesi (TOBB ETÜ), Türkiye Odalar ve Borsalar Birliği'nin bir iştiraki olan[12] Türkiye Odalar ve Borsalar Eğitim ve Kültür Vakfı tarafından 2003 yılında Ankara'da kurulmuş bir vakıf üniversitesidir. Üniversitenin kurulmasına ilişkin karar 1 Temmuz 2003 tarihli ve 25155 sayılı resmî gazetede yayınlanmıştır.[13] TOBB ETÜ'yü Türkiye'deki diğer üniversitelerden ayıran en büyük farklılık Ortak Eğitim programıdır. Ortak eğitim programı sayesinde mezun olduğunda iş tecrübesi bulunan  bireyler yetiştirmeyi öngören üniversite[14] 2004–2005 eğitim-öğretim yılında Mühendislik Fakültesi, İktisadi ve İdari Bilimler Fakültesi ve Fen Edebiyat Fakültesi olmak üzere 3 fakültedeki, 7 bölüme alınan 270 öğrenciyle eğitim-öğretime başlamıştır. TOBB ETÜ, öğrenci almaya başladığı ilk dönemde öğrenciler tarafından en çok tercih edilen ilk 5 üniversite arasına girmiştir.[15]"
Bilimsel,Arı Teknokent,"İTÜ ARI Teknokent, İstanbul Teknik Üniversitesi'nin Maslak Yerleşkesi'nde bulunan bir Ar-Ge merkezidir. ARI'nın açılımı Advanced Research and Innovation 'dır. Arı Teknokent çalışmalarına 2002 yılında başlamıştır. ARI 1, ARI 2, ARI 3, ARI 4 ve ARI 6, ARI 9 binaları vardır.[1] Devlet Denetleme Kurulunun 2010 yılı araştırmasına göre, ARI Teknokent Türkiye'deki tüm teknokentler içinde patentin yüzde 47'sine, tescillerin %37'sine, ihracatın %57'sine, toplam ar-ge bütçesinin %45'ine, Türkiye Teknoloji Geliştirme Vakfı bütçesinin de yüzde 85'ine sahiptir.[2] 2016 yılı itibarıyla Türkiye'deki tüm teknokentler arasında en çok ihracatı gerçekleştiren teknokent olmuştur. Toplam ihracatın yaklaşık %40'ını gerçekleştirmiştir.[3]"
Bilimsel,Samsun Teknopark,"Samsun Teknopark, 2009 yılında çalışmalarına başlanılan ve 2010 yılında Ondokuz Mayıs Üniversitesinin öncülüğünde kurulan bilim parkı.[1][2] Samsun'un Atakum ilçesinde bulunan Ondokuz Mayıs Üniversitesi Kurupelit Yerleşkesi'nde 80 bin metrekare alanda kurulu bulunmakta olup 2017 itibarıyla çoğu yazılım alanında faaliyet gösteren 41 firmaya kuluçka merkezi olarak hizmet vermektedir."
Bilimsel,İTÜ Fuat Külünk Yüksek Gerilim Laboratuvarı,"İTÜ Fuat Külünk Yüksek Gerilim Laboratuvarı, İstanbul Teknik Üniversitesi bünyesinde Gümüşsuyu yerleşkesinde yer alan elektrik elektronik fakültesine ait bir laboratuvardır. Adını elektrik elektronik fakültesi kurucu dekanı Prof. Dr. Fuat Külünk'ten alır. Türkiye'deki en büyük,[1] Dünya'da da sayılı yüksek gerilim laboratuvarlarındandır.[2] Aynı zamanda Türkiye'deki ilk yüksek gerilim laboratuvarıdır.[3] 4000 metrekare üzerinde A, B ve C bloklarından oluşur."
Bilimsel,ASELSAN,"ASELSAN Elektronik Sanayi ya da kısaca ASELSAN, Türk Silahlı Kuvvetlerini Güçlendirme Vakfı tarafından Türk Silahlı Kuvvetleri'nin askerî haberleşme ihtiyaçlarını karşılanması amacıyla 1975 yılında kurulan Ankara merkezli savunma sanayisi şirketi."
Bilimsel,HAVELSAN,"HAVELSAN AŞ (adının açılımı: Hava Elektronik Sanayii), 1982 yılında Türk Silahlı Kuvvetlerinin yazılım mühendisliği alanındaki ihtiyaçlarının giderilmesi amacı ile kurulmuş olan bir şirkettir. 1985 yılından itibaren şirket yabancı ortaklarından ayrılarak %98'i Türk Silahlı Kuvvetlerini Güçlendirme Vakfı'na ait olan bir kuruluş haline gelmiştir. Şirket merkezi Ankara'da olmakla birlikte birçok farklı ilde ve yurt dışında ofisleri bulunmaktadır."
Bilimsel,ROKETSAN,"ROKETSAN, Roket Sanayii ve Ticaret AŞ, ulusal roket ve füze araştırma ve üretim programlarına önderlik[1] yapmak üzere Savunma Sanayii İcra Komitesi kararıyla 1988 yılında kurulmuş olan savunma sanayisi şirketidir. Kuruluşundan bugüne kadar geçen süre içerisinde ROKETSAN, üstlendiği misyon gereği tasarım ve teknoloji altyapısı geliştirme projeleri, ürün geliştirme ve üretim programları ile fırlatma platformu ve komuta üniteleri de dahil olmak üzere füze/roket sistemlerini ihtiyaçlar doğrultusunda milli olarak tasarlama, üretme, kullanıcı personeli eğitme ve silah sistemlerinin lojistik destek ihtiyacını karşılama konusunda Türkiye'deki en yetkin kurum haline gelmiştir.[5]"
Bilimsel,TUSAŞ,"Türk Havacılık ve Uzay Sanayii AŞ[3] (TUSAŞ) (TAI - Turkish Aerospace Industries, Inc.), Türkiye'de hava platformlarının tasarımı, geliştirilmesi, üretimi, tamamlanması, yenilenmesi ve satış sonrası hizmetleri alanlarındaki teknoloji merkezidir. Şirket dünyanın en büyük yolcu uçağı Airbus A380'e ve askerî nakliye uçağı Airbus A400M'ye parça üretmektedir. Ayrıca şirket 2013 yılında ilk uçuşunu gerçekleştiren Airbus A350'ye kanatçık üretmeye başlamıştır.[4]"
Bilimsel,Aziz Sancar,"Aziz Sancar (d. 8 Eylül 1946, Savur, Mardin), Türk-Amerikalı doktor, akademisyen, biyokimyager ve moleküler biyologdur. 2015 yılında, Tomas Lindahl ve Paul L. Modrich ile birlikte  DNA onarımına ilişkin çalışmaları nedeniyle Nobel Kimya Ödülü'ne layık görülmüştür.[6][7][8][9]"
Bilimsel,Cahit Arf,"Cahit Arf (24 Ekim 1910, Selânik - 26 Aralık 1997, İstanbul), Türk matematikçi ve bilim insanı, eski TÜBİTAK Bilim Kolu başkanıdır. 1948'de İnönü Ödülü'nü, 1974'te TÜBİTAK Bilim Ödülü'nü kazanmıştır. 1980 yılında İstanbul Teknik Üniversitesi ve Karadeniz Teknik Üniversitesi Onur Doktorası, 1981'de de ODTÜ Onur Doktorası'nı almıştır. 1990 yılında Cahit Arf'ın onuruna Sayılar Teorisi üzerine uluslararası bir sempozyum düzenlenmiştir. İleri düzeyde araştırmalar yaptığı Halkalar ve Geometri üzerine ilk konferanslar da 1984'te İstanbul'da[1] yapılmıştır. 2009 yılından itibaren 10 Türk lirası üzerinde Arf'ın sureti ve formülü bulunmaktadır.[2]"
Bilimsel,Celâl Şengör,"Ali Mehmet Celâl Şengör[2] (d. 24 Mart 1955, İstanbul), Türk yer bilimci, akademisyen ve yazardır.[3] Yapısal yer bilimi ve tektonik dallarındaki çalışmaları ile tanınır. Şerit kıtaların dağ kuşaklarının yapısına etkisini ortaya koymuş ve Kimmer Kıtası adını verdiği bir şerit kıta keşfetmiştir."
Bilimsel,Erdal İnönü,"Erdal İnönü (6 Haziran 1926, Ankara - 31 Ekim 2007, Houston), Türk fizikçi, akademisyen ve siyasetçi. Türkiye Cumhuriyeti'nin ikinci Cumhurbaşkanı İsmet İnönü'nün küçük oğludur."
Bilimsel,Feza Gürsey,"Feza Gürsey (7 Nisan 1921, İstanbul - 13 Nisan 1992, New Haven), Türk fizikçi ve matematikçi."
Bilimsel,Gazi Yaşargil,"Mahmut Gazi Yaşargil (d. 6 Temmuz 1925; Lice, Diyarbakır), Türk bilim insanı ve tıp hekimi."
Bilimsel,Hulusi Behçet,"Hulusi Behçet (20 Şubat 1889 - 8 Mart 1948, İstanbul), Türk dermatoloji uzmanı ve bilim insanıdır."
Bilimsel,Muzaffer Şerif,"Muzaffer Şerif Başoğlu (29 Temmuz 1906, Ödemiş - 16 Ekim 1988, Fairbanks, Alaska), Türk-Amerikalı sosyal psikolog. Sosyal Yargı Kuramının ve Gerçekçi Çatışma Teorisinin geliştirilmesine yardımcı olmuştur. Sosyal psikolojinin kurucu öncüleri arasında yer almış ve özellikle sosyal çatışma ve sosyal normlar gibi sosyal süreçleri anlamak için bazı benzersiz ve güçlü teknikler geliştirmiştir.[1]"
