category,title,content
Siyasi,Üçüncü Ağrı Harekâtı,Üçüncü Ağrı Harekâtı ya da Üçüncü Ağrı Ayaklanması 11 Haziran 1930'da Türk ordusu ayaklanmaya karşılık verdi. Hoybun örgütü bu ayaklanma için diğer Kürtlerin acilen destek çağrısında bulundu. Bu ayaklanma çoğunluğu Kırmanci Kürtlerinden olanlar tarafından yapılmıştır. Kirmancilerin sayısı Dersimlilerin sayısından fazlaydı. Çünkü Hoybun'un çağrısına Türk askeri Iğdır Sipan Dağı Van civarında ani karşılık vermiştir ve destek çok küçük bir alanda olmuştur. Türkler geçici olarak Ağrı'ya yaptıkları hücumu durdurmuşlardır. İsyancılar çok fazla sayıda olan Türk askerlerince bertaraf edilmişlerdir.[1][
Siyasi,Oramar Ayaklanması,Oramar Ayaklanması ya da Oramar İsyanı 16 Temmuz 1930'da başlayıp 10 Ekim 1930'da biten Şeyh Ahmed Barzani'ye bağlı Molla Hüseyin Şerif komutasındaki 500 kişilik Kürt silahlı kuvvetinin Dağlıca köyünde bulunan Oramar taburuna saldırmaları sonucu başlayan isyan. İsyan bazı Kürt aşiretlerinin Türk askerleriyle birlikte direnmesi ve Türk Ordusunun havadan bombardımana başlaması üzerine Kürt kuvvetlerinin Irak'a çekilmesiyle son bulmuştur.[1][2][3]
Siyasi,Tutaklı Ali Can isyanı,Tutakli Alican İsyani (Kürtçe: Serhildana Berazan û Seyîdan) 1930 senesinde günümüzün Tutak (Ağrı) Bulanık (Muş) Karaçoban Köprüköy Hınıs ve Karayazı (Erzurum) ilçelerinde Ağrı ayaklanmaları'na destek amaçlı meydana gelen yerel bir ayaklanmadır[1] Bu ayaklanma Berazî ve Hasenan (Seyîdan) aşiretlerince desteklenir.
Siyasi,İkinci Ağrı Harekâtı,İkinci Ağrı Harekâtı ya da İkinci Ağrı Ayaklanması Ağrı Dağı'daki Kürt kuvvetlerini bastırmak için 3. Ordu Müfettişliğinin arzı ve GenelKurmay Başkanlığının onayıyla hazırlanmış ve 13-20 Eylül 1927 tarihleri arasında gerçekleştirilen askerî harekât.
Siyasi,Birinci Ağrı Harekâtı,Birinci Ağrı Harekâtı veya Birinci Ağrı İsyanı Ağrı Dağı ve civarında Celali Aşireti reisi Celali Berho başkanlığında Celali Hasenan Cıbran ve Haydaran aşiretlerinin hazırladıkları ayaklanma ve bastırma harekâtı.
Siyasi,Şeyh Said İsyanı,Şeyh Said İsyanı (Dönemin adıyla: Genç Hâdisesi Şubat - Nisan 1925) Güneydoğu Anadolu Bölgesi'nde merkezî yönetime karşı girişilen geniş çaplı Kürt ve Zaza[7][8][9] aşiretlerin destek verdiği Kürt milliyetçisi[3] ve hilâfet taraftarı[2] ayaklanma.
Siyasi,Beytüşşebap İsyanı,Beytüşşebap İsyanı[1] Türkiye Cumhuriyeti'ndeki ilk Kürt isyanıydı.[1][2] İsyan Cibran aşiretinden Halid Bey Cibran tarafından yönetildi.[3] İsyana İhsan Nuri Yusuf Ziya Bey ve Kürt Fuad Paşa'nın bulunduğu diğer önemli komutanlar da katılmıştır.[4] 3 Mart 1924'te halifeliğin kaldırılması Kürt kimliğine yönelik baskıcı Türk politikaları Kürtçenin halka açık olarak kullanılmasının ve öğretilmesinin yasaklanması ve Kürt toprak sahiplerinin ve aşiret reislerinin ülkenin batısında yeniden yerleştirilmesi isyanın başlıca nedenlerindendir.[2] Türk ordusunun çok sayıda subayı isyancılara destek vermek için firar etti.[5] İsyan Ağustos 1924'te Beytüşşebap garnizonunun Türk hükûmetine karşı ayaklanmasıyla başladı. İsyan başarısız oldu ve başladıktan kısa bir süre sonra sona erdi. Yusuf Ziya Bey 10 Ekim 1924'te tutuklandı ve bildirildiğine göre Halid Bey Cibran'ı da isyana karışmakla suçladı.[6] Halid Bey Cibran Aralık 1924'te Erzurum'da yakalandı.[7] Her ikisi de Bitlis'te askeri mahkemeye çıkarıldı.[6] İsyan bastırılmış olsa da bir başka Kürt ayaklanması Şeyh Said İsyanı kısa bir süre sonra patlak verecekti.[2]
Siyasi,Koçgiri İsyanı,Koçgiri İsyanı Şubat 1921'de Sivas'ın doğusunda bulunan ve ezici çoğunluğun militan olduğu Koçgiri bölgesinde başlayan bir Kürt ayaklanmasıydı. İsyan Alevi-Kürt topluluğu olan ve Sivas'ın doğusunda ikamet eden Koçgiri aşireti tarafından çıkarıldı.[8][9] Aşiret liderlerinin Kürdistan Teali Cemiyeti ile yakın ilişkileri vardı.[10][11] İsyan Haziran 1921'de bastırıldı.
Siyasi,Simko,Simko ya da İsmail Ağa Şıkaki (Farsça: سمکو Simko اسماعیل اقای سمکو Isma'īl Agha-ye Simko اسماعیل سیمیتقو Isma'īl Simitqo; 1887? - 26 Temmuz 1930 Uşnu) Kaçar döneminin sonları ve Pehlevi döneminin başlangıcında İran Kürdistanı'nda hakimiyeti sürdürmüş Şikaki aşiretinin reisi Kürt lideri.
Siyasi,Bitlis Ayaklanması (1914),Bitlis Ayaklanması 1914 başlarında Osmanlı İmparatorluğu'nda bir Kürt ayaklanmasıydı.[2] Ayaklanma Rus İmparatorluğu tarafından desteklendi.[2] Musul Vilayeti'ndeki Barzan'da da Rusya tarafından desteklenen birbirleriyle ilgisiz bir Kürt ayaklanmasıyla eş zamanlı olarak gerçekleşti.[2] Daha sonra Kürt milliyetçi tarihçiliği ayaklanmayı Kürt milliyetçi mücadelesinin bir parçası olarak tasvir etti ancak asıl nedenleri zorunlu askerlik ve vergilendirmeye karşı çıkıştı.[2] Ayaklanma Mart ayı başlarında Kürt savaşçılarla Osmanlı jandarmaları arasında bir çatışmayla başladı ve Osmanlı jandarması geri çekilmek zorunda kaldı.[2] Kürtler daha sonra Bitlis şehrini kuşattı ve 2 Nisan'da şehri ele geçirdi.[2] Ardından Muş ve Van'dan sevk edilen Osmanlı kuvvetleri isyanı bastırdı.[2] Ayaklanmanın 4 Nisan'daki başarısızlığından sonra isyancı liderlerden Molla Selim Rusya'ya sığındı.[2]
