category,title,content
Doğal Afetler,1598 Amasya-Çorum depremi,"1598 Amasya-Çorum depremi, Kuzey Anadolu Fay Hattı üzerinde gerçekleşen ve bölgeyi ciddi şekilde etkileyen büyük bir doğal afettir. Deprem, özellikle Amasya ve Çorum çevresinde büyük yıkıma neden olmuştur. Tarihi kaynaklara göre, depremin şiddeti oldukça yüksekti ve hem yerleşim alanlarında hem de tarım arazilerinde büyük hasarlar meydana geldi.[1]"
Doğal Afetler,1653 Doğu İzmir depremi,"1653 Doğu İzmir depremi, 23 Şubatta tahmini değerlere göre 7.5 büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet X (Yoğun) olarak hissedildi. 38°12′N 28°12′E﻿ / ﻿38.20°K 28.20°D﻿ / 38.20; 28.20[1] koordinatlarında meydana geldi."
Doğal Afetler,1668 Kuzey Anadolu depremi,"1668 Kuzey Anadolu Depremi, 17 Ağustos 1668 tarihinde Kuzey Anadolu'da oluşan çok şiddetli bir depremdi. Dünya'nın büyük depremleri arasında sayılan bu deprem, 1668 yılında Dünya'nın çeşitli yerlerinde gerçekleşen 8 Richter ölçeğindeki deprem felaketlerinden birisidir. Depremin merkez üssü Ladik Gölü'nün güney kıyısındaydı.[1]"
Doğal Afetler,1688 İzmir depremi,1688 İzmir depremi 10 Temmuz yerel saat ile 12.59'da meydana geldi. 16.000 can kaybına yol açan ve tahmini olarak 7.0 Ms büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet X (Yoğun) olarak hissedildi.
Doğal Afetler,1717 Kayseri depremi,"1717 Kayseri depremi, 7 Mayıs 1717[1] tarihinde Kayseri'de yaşanan ve büyüklüğü 6.0-7.0 Mw  arası olarak tahmin edilen bir depremdir. Mercalli şiddet ölçeğine göre depremin şiddeti VIII (Yıkıcı) olarak ölçüldü. Depremde toplam 8.331 kişi öldü."
Doğal Afetler,1739 İzmir depremi,"1739 İzmir Depremi, Foça, İzmir  merkezli bir depremdir. Deprem 4 Nisan 1739 tarihinde, 6.8 büyüklüğünde olmuştur.[1] Deprem sonrası Foça'da ağır hasar oluşmuştur.[2]"
Doğal Afetler,1766 İstanbul depremi,"1766 İstanbul depremi, Marmara Denizi'nin doğusunda 22 Mayıs 1766 Perşembe sabahı olmuş büyük bir depremdir. Deprem İzmit'ten Tekirdağ'a kadar uzanan geniş bir alanda etkili olmuştur.[3] Tsunami yaratmış, bu alanda önemli hasarlar meydana gelmiştir. 4.000'den fazla kişi ölmüştür."
Doğal Afetler,1766 Marmara depremi,"1766 Marmara depremi, 5 Ağustos'ta meydana geldi; aynı yıl günümüz Türkiye'sinin Marmara Denizi bölgesinde meydana gelen ikinci büyük depremdi. Depremin anlık büyüklüğünün (Mw ) 7,4 ile 7,6 arasında değiştiği tahmin edilmektedir. Deprem, Kuzey Anadolu Fay Hattı'nın bir segmenti boyunca meydana gelen doğrultu atımlı hareket sonucu oluştu. Mayıs 1766'da başka bir büyük depremden etkilenen Marmara Denizi bölgesinde daha fazla hasar ve can kaybı yaşandı. En çok etkilenen bölgeler Tekirdağ ve Gelibolu oldu."
Doğal Afetler,1784 Erzincan depremi,"1784 Erzincan depremi, 23 Temmuz 1784 tarihinde Erzincan'da meydana gelen, 7,6 Ms  büyüklüğündeki deprem. Deprem Erzincan'dan Muş'a kadar etkili oldu. Yerleşmenin bulunduğu zemin, akarsu çökellerinden oluşmuştur. Erzincan'da bilinen ilk deprem Pontus zamanında olmuştur. Şehrin günümüze kadar 11 kez yıkılıp yeniden kurulduğu bilinmektedir. 1784 yılındaki olan depremde de şehir yerle bir olmuştur. Depremde 5000-10000 arası kayıp yaşandığı tahmin edilmektedir."
Doğal Afetler,1840 Ahura depremi,"1840 Ahura depremi, 2 Temmuz günü yerel saatle 16.00'da meydana gelmiş ve Ermenistan ile Türkiye'nin Doğu Anadolu Bölgesi'ndeki Ağrı ilini etkilemiştir.[1] Depremin merkez üssü Ağrı Dağı yakınları olup, burada bir patlamayı tetiklemiş ve köyleri yok eden bir toprak kaymasına neden olmuştur. Deprem ve hasar verici artçı sarsıntıları nedeniyle toplam 10.000 kişi ölmüştür.[kaynak belirtilmeli] Deprem katalogları yüzey dalgası büyüklüğünü Ms  7.4 ve Mercalli şiddet ölçeği derecesini IX (Şiddetli) olarak vermektedir.[kaynak belirtilmeli]"
Doğal Afetler,1855 Bursa depremi,"28 Şubat 1855'te, resmî olarak kaydedilen büyüklüğü 7,5 olan Mustafakemalpaşa, Bursa merkezli bir deprem gerçekleşti.[1][2] Deprem, bütün Bursa'da ve diğer komşu şehirlerde şiddetli yıkıma sebep oldu.[3] 300 kişi öldü ve binlerce ev ve işyeri harabe oldu ve bazı tarihsel anıtlar ve camileri de içeren yapılar çöktü. Daha sonra yangın şehir içinde yayıldı ve toplam ölü sayısını artırdı."
Doğal Afetler,1859 Erzurum depremi,1859 Erzurum depremi 2 Haziran saat 10.30'da meydana geldi.[2] 15.000 can kaybına yol açan ve 6.1 büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet IX (Şiddetli) olarak hissedildi.[1]
Doğal Afetler,1862 Turgutlu depremi,"1862 Turgutlu Depremi, 3 Kasım 1862 tarihinde Osmanlı İmparatorluğu'nun Aydın vilayetine bağlı Turgutlu ilçesinde tahmini olarak 6.9 Ms meydana gelen şiddetli bir depremdir.[1]"
Doğal Afetler,1872 Amik depremi,"1872 Amik depremi veya 1872 Antakya depremi, 3 Nisan 1872 tarihinde merkez üssü Osmanlı İmparatorluğu'na bağlı Halep Vilayeti sınırları içindeki Amik Ovası'nda 7.2 Ms büyüklüğünde meydana gelen deprem.[1] Deprem katalogları, yüzey dalgası büyüklüğünü 7.2 Ms  (eski dergiler bunu 5.9 olarak verir) ve Mercalli şiddet ölçeği derecelendirmesi XI (Felaket) olarak yerleştirir. Deprem Amik Ovası boyunca yerleşim birimlerinde yıkıma yol açtı ve 1800'den fazla kişi hayatını kaybetti."
Doğal Afetler,1881 Sakız Adası depremi,"1881 Sakız Adası depremi, 3 Nisan 1881 tarihinde Sakız'da meydana gelen 6,5 Mw büyüklüğündeki bir depremdir. Deprem, Sakız Adası başta olmak üzere Çeşme ve Alaçatı'yı etkiledi ve 7.866 can kaybına neden oldu. Deprem, 19. yüzyılda Sakız Adası'nı etkileyen en büyük üç olaydan biridir.[3]"
Doğal Afetler,1883 Çeşme depremi,"1883 Çeşme depremi, Osmanlı coğrafyasında meydana gelen bu afetlerden birisi de onlarca insanın hayatını kaybetmesine, birçok köyün harap olmasına, binlerce evin yıkılmasına ve on binlerce afetzedenin evsiz kalmasına neden olan 15 Ekim 1883 Çeşme ve Urla depremidir.[1]"
Doğal Afetler,1894 İstanbul depremi,"1894 İstanbul depremi, 10 Temmuz 1894'te Marmara Denizi'nde, saat 12:24'te, İzmit Çınarcık havzasında veya İzmit Körfezi'nde meydana geldi. Deprem yüzey dalgasının 7.0 tahmini büyüklüğü vardı.[3] İzmit Körfezi çevresinde Yalova, Sapanca ve Adapazarı ve İstanbul'da tahminen 1349 kişi öldü.[2] Deprem 1,5 m yüksekliğinde tsunamiye neden oldu."
Doğal Afetler,1898 Balıkesir depremi,"1898 Balıkesir depremi, 29 Ocak 1898 tarihinde saat 11.30'da (8.30 UTC) Balıkesir'de meydana gelen bir depremdir.[3][4] Halk, 7,0 Mw  büyüklüğündeki depremden birkaç saat önce yaşanan öncü depremlerde dışarı kaçtığı için can kaybının az olduğu (500 civarı) tahmin edilmektedir. Osmanlı kayıtlarına göre kentteki 11.000 binadan sadece 51 bina depremden etkilenmemiştir. Şehir merkezi ve çevre yerleşmelerde toplam 53.000 kişi depremden etkilenmiştir.[5]"
Doğal Afetler,1899 Aydın-Denizli depremi,"1899 Aydın-Denizli depremi, 20 Eylül 1899 tarihinde günümüz Türkiye'sinde 6,5-7,1 Mw büyüklüğünde bir depremdir. Depremin şiddeti Mercalli şiddet ölçeğine göre IX (Çok yıkıcı) idi. Aydın ve Denizli'de ağır hasar oluştuğu ve 1,117-1,470 arasında can kaybı olduğu kaydedildi."
Doğal Afetler,1903 Malazgirt depremi,"1903 Malazgirt depremi, 28 Nisan 1903[1] veya 29 Nisan 1903[2]'de Muş ilinin Malazgirt ilçesinde 6.7 MS büyüklüğünde[2] meydana gelen deprem."
Doğal Afetler,1912 Mürefte depremi,"1912 Mürefte depremi, 9 Ağustos 1912'de[1][2] Tekirdağ ilinin Şarköy ilçesinin Mürefte beldesinde 7,3 MS büyüklüğünde[1] gece 3 sularında meydana gelen deprem."
Doğal Afetler,1914 Afyon-Bolvadin depremi,1914 Afyon-Bolvadin depremi 4 Ekim günü yerel saat ile 00.07'de ve 7.0 büyüklüğünde meydana gelen deprem. 300 kişi hayatını kaybetmiştir ve Mercalli şiddet ölçeğine göre en büyük şiddet IX (Şiddetli) olarak hissedilmiştir.
Doğal Afetler,1919 Ayvalık depremi,"1919 Ayvalık depremi, Balıkesir'in Ayvalık ilçesinde 18 Kasım 1919 tarihinde meydana gelen 7,0 Ms büyüklüğündeki depremdir. Soma, Bergama, Ayvalık, Midilli, Edremit ve Balıkesir'deki birçok evin, minarelerin ve kamuya ait binaların hasara uğradığından veya çöktüğünden eski kaynaklarda bahsedilmektedir. Depremde yaklaşık olarak 3 bine yakın kişi ölmüş ve 16 bine yakın ağır hasarlı bina tespit edilmiştir. Depremle birlikte demir yollarında da hasarlar meydana geldiği bilinmektedir.[1]"
Doğal Afetler,1924 Pasinler depremi,1924 Pasinler depremi  13 Eylül yerel saat ile 16.34'te Türkiye'nin Doğu Anadolu Bölgesi'nde Erzurum Pasinler'de meydana geldi. 60 can kaybına yol açan ve 6.8 büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet IX (Şiddetli) olarak hissedildi.
Doğal Afetler,1926 Kars depremi,1926 Kars depremi 22 Ekim yerel saat ile 21.59'da Kars'ta meydana geldi. 360 can kaybına yol açan ve 6.0 büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet VIII (Yıkıcı) olarak hissedildi. Can kayıplarının hemen hepsi o zamanki Sovyet Ermenistanı'nda meydana gelmiştir.
Doğal Afetler,1928 Torbalı depremi,"1928 Torbalı depremi, 31 Mart 1928 yerel saat ile 02:29'da İzmir'in Torbalı ilçesinde gerçekleşen 6.5 Mw büyüklüğündeki deprem. Mercalli şiddet ölçeğine göre maksimum şiddet IX (Çok yıkıcı) olarak ölçüldü. Özellikle İzmir'in Torbalı ilçesini etkileyen ve 20. yüzyılda bölgede yaşanan en büyük ve şiddetli depremlerden birisi olan deprem, toplamda 50 can kaybına yol açtı.[1]"
Doğal Afetler,1929 Suşehri depremi,"1929 Suşehri depremi, 18 Mayıs 1929 tarihinde merkez üssü Sivas'ın Suşehri ilçesi olan, yerin 10 km derinliğinde richter ölçeği'ne göre 6.1 Mw büyüklüğünde meydana gelen deprem. Farklı kaynaklara göre deprem sonucunda Suşehri, Koyulhisar ve Şebinkarahisar ilçelerinde toplam 64 kişi öldü, 72'den fazla kişi ise yaralandı. Ayrıca 1357 hane tamamen yıkılırken, 364 hane ise ağır hasar aldı."
Doğal Afetler,1930 Hakkâri depremi,"1930 Hakkâri Depremi, 7 Mayıs 1930 tarihinde Türkiye saatiyle 00.34'te Türkiye-İran sınırında meydana gelen deprem. Sınırın Türkiye tarafında Hakkâri bu depremden etkilendi. Büyüklüğü 7,2 Ms olan bu depremde 2514 kişi öldü,[3] yaklaşık 3000 bina hasar gördü.[2]"
Doğal Afetler,1933 Çivril depremi,"1933 Çivril depremi, 19 Temmuz 1933 yerel saat ile 22:07'de Denizli'in Çivril ilçesinde gerçekleşen 5.7 Mw büyüklüğündeki deprem. Mercalli şiddet ölçeğine göre maksimum şiddet VIII (Yıkıcı) olarak ölçüldü. Toplam 20 can kaybına yol açtı.[2]"
Doğal Afetler,1935 Erdek-Marmara Adaları depremi,"1935 Erdek-Marmara Adaları depremi, 4 Ocak 1935 tarihinde Marmara Adası ve Erdek'te meydana gelen depremdir. Deprem 6,4 Mw  büyüklüğündeydi ve Mercalli şiddet ölçeğine göre VIII (Yıkıcı) şiddetindeydi.[3] 5 kişi öldü, 600 bina hasar gördü.[4]"
Doğal Afetler,1935 Digor depremi,1935 Digor depremi 1 Mayıs 1935 günü Türkiye'nin Doğu Anadolu Bölgesi'ndeki Kars Digor'da meydana gelen deprem. 200 can kaybına yol açtı. 6.2 büyüklüğünde meydana gelmiştir.[2][3] Deprem sonrasında bölgede 300 ila 400 ev yıkılmıştır.[4]
Doğal Afetler,1938 Kırşehir depremi,"1938 Kırşehir depremi 19 Nisan yerel saat ile 12.59'da (öğle) meydana geldi. 3860 binanın yıkılmasına ve 224 can kaybına[4] yol açan ve 6.7 Ms büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet IX (Şiddetli) olarak hissedildi. Derinlik USGS tarafından 10 km olarak belirlenmiştir. Fay yaklaşık 14 km kırılmıştır. Deprem, Seyfe Fay Zonu'nda meydana gelmiştir. Bu kırık hattında yaklaşık olarak 60 cm düşey, 65 cm yanal atım belirlenmiş ve fay sağ yanal doğrultu atımlı fay olarak tanımlanmıştır.[5]"
Doğal Afetler,1939 Erzincan depremi,"1939 Erzincan depremi veya Büyük Erzincan Depremi, 27 Aralık 1939 tarihinde merkez üssü Erzincan olan 7,9 Ms büyüklüğünde gerçekleşen deprem. Amerika Birleşik Devletleri Jeoloji Araştırmaları Kurumu (USGS) ise depremin büyüklüğünü 7,8 Mw  (± 0,4) olarak kaydetti.[2][3] Mercalli şiddet ölçeğine göre depremin şiddeti, ölçeğin en yüksek değeri olan XII (Afetsel) olarak saptanırken 116 bin 720 bina bütünüyle yıkıldı.[7] Sarsıntı sonucunda resmî sayılara göre 32 bin 968 kişi yaşamını yitirdi, 100 binden fazla kişi ise yaralandı. Ölüm oranlarının yüksek olmasının ana nedenleri arasında; çetin kış koşullarının olması, yardımların ve arama-kurtarma faaliyetlerinin güç koşullar altında yürütülmesi gösterildi."
Doğal Afetler,1940 Kayseri depremi,"1940 Kayseri depremi, 21 Şubat 1940 tarihinde Kayseri'nin Develi ilçesinde meydana gelen deprem. Büyüklüğü AFAD VE KOERI tarafından 5.4 Mw  olarak ölçülmüştür. Depremden sonra 18 tane artçı şok olmuştur. 37 kişi ölmüş ve 530 evde ağır hasar meydana gelmiştir. 4 köy yıkılmıştır.[1][2] Depremin merkez üssü Develi ilçesinin yaklaşık 17 km batısındadır. Depremden sonra Erciyes Dağı'ndaki sivriliklerin yok olduğu dönemin gazetelerinde yer almıştır.[3]"
Doğal Afetler,1941 Muğla depremi,"1941 Muğla depremi, 23 Mayıs 1941 tarihinde yerel saatle 21:51'de; merkez üssü Türkiye'nin Muğla iline bağlı Kıran köyü yakınlarında meydana gelen, yerin 15 km altında, richter ölçeğine göre 6.0 Mw büyüklüğünde meydana gelen deprem.[2] Bu depremde 4 kişi öldü, 20 kişi ise yaralandı.[1][4]"
Doğal Afetler,1941 Van-Erciş depremi,1941 Van-Erciş Depremi 10 Eylül 1941 tarihinde Van'ın Erciş ilçesinde meydana gelen deprem. Richter ölçeğine göre 5.9 Ms büyüklüğündeki depremde 192[3] veya 194[2] kişi ölürken 36 köy de tamamen yıkıldı.[4]
Doğal Afetler,1942 Niksar-Erbaa depremi,"1942 Niksar-Erbaa depremi 20 Aralık 1942 tarihinde yerel saat ile 17.05'te meydana gelen, 3000 can kaybına yol açan 7.0 Ms büyüklüğünde deprem. Mercalli şiddet ölçeğine göre en büyük şiddet IX (Şiddetli) olarak hissedilen deprem yaklaşık 30 saniye sürdü.[3] En fazla zararı Tokat'ın Erbaa ilçesi görürken, deprem Niksar ilçesi ve Almus bucağında da belirli oranda etkili oldu."
Doğal Afetler,1943 Adapazarı-Hendek depremi,1943 Adapazarı-Hendek depremi 20 Haziran yerel saat ile 17.32'de meydana geldi. 336 can kaybına yol açan ve 6.6 Ms büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet IX (Şiddetli) olarak hissedildi.
Doğal Afetler,1943 Tosya-Ladik depremi,"1943 Tosya-Ladik depremi 27 Kasım günü yerel saat ile 00.20'de Kastamonu, Tosya'da meydana geldi. 4000 can kaybına yol açan ve 7.5-7.7 Ms büyüklüğünde meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet X-XI (Yoğun-Aşırı) olarak hissedildi. Bu depremde 280 km'lik bir yüzey faylanması oluştu.[3]"
Doğal Afetler,1944 Bolu-Gerede depremi,"1944 Bolu-Gerede depremi ya da Gerede-Çerkeş depremi, 1 Şubat 1944 tarihinde yerel saat ile 05.22'de 7.4 Ms büyüklüğünde (tahmini) meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet IX–X (Şiddetli-Yoğun) olarak hissedildi. Depremin yaşandığı esnada uyanık olan bazı kimseler deprem olmadan hemen önce havada şiddetli bir ışık hüzmesinin olduğunu ve hemen ardından alttan yukarıya doğru şiddetli bir sarsıntının olduğunu, sonrasında ise çok şiddetli bir uğultu sesi ile sonlandığını belirtirler. Uzmanlar tarafından önümüzdeki 14-15 yıl içerisinde bu fay hattında 7 ve üzeri büyüklükte yeni bir deprem olabileceği öngörülüyor.[4]"
Doğal Afetler,1944 Edremit Körfezi depremi,"6 Ekim 1944'te yerel saatle 05.34'te (UTC+2), Edremit Körfezi merkezli bir deprem gerçekleşti. 6,8 Ms büyüklüğünde olan ve 20-25 saniye kadar süren deprem; Akhisar, Manisa, Tekirdağ, Gönen, Midilli ve İzmir'i kapsayan yaklaşık 250 km çapındaki bir bölgeyi etkiledi. 73 ölü ile en az 275 yaralı ile sonuçlanan depremde 2200'den fazla bina hasar aldı.[1]"
Doğal Afetler,1945 Adana depremi,"1945 Adana depremi, 20 Mart 1945 tarihinde Adana ilinin Ceyhan ilçesinde gerçekleşen 6,1 Mw  büyüklüğündeki deprem."
Doğal Afetler,1946 Varto-Hınıs depremi,"1946 Varto-Hınıs depremi, 31 Mayıs günü yerel saat ile 05.12'de 5.9 Ms büyüklüğünde (tahmini) meydana gelen deprem. Mercalli şiddet ölçeğine göre en büyük şiddet VIII (Yıkıcı) olarak hissedildi. 7 saniye süren[3] Varto ve Hınıs depremi, 839 can kaybına yol açtı. Depremin sabah saatlerinde meydana gelmesinden ve bu saatlerde yöre halkının büyük bölümünün yayla veya tarlada iş başında bulunmasından ötürü can kaybı tahminlerden düşük seviyede gerçekleşti.[4]"
Doğal Afetler,1949 Karlıova depremi,"1949 Karlıova depremi, 17 Ağustos 1949 tarihinde, yerel saatle 20.43'te Türkiye'de Doğu Anadolu bölgesinde bulunan Bingöl ili Karlıova ilçesinde meydana gelen deprem. Depremin büyüklüğü 6,8 Ms olarak ölçüldü. Depremde 450 kişi öldü, 3500 bina hasar gördü."
Doğal Afetler,1949 Karaburun depremi,"1949 Karaburun depremi, 23 Temmuz 1949 yerel saat ile 17:03'te İzmir'in Karaburun ilçesinde gerçekleşen 6.6-7.2 Mw büyüklüğündeki deprem. Mercalli şiddet ölçeğine göre maksimum şiddet IX (Çok yıkıcı) olarak ölçüldü. Toplam 7 can kaybına yol açtı.[1]"
Doğal Afetler,1951 Kurşunlu depremi,"1951 Çankırı Depremi, merkezi Çankırı'nın Kurşunlu ilçesi olan 6,9 Ms büyüklüğünde bir depremdir.[3] Çankırı'nın 40 km kuzeybatısında ve Kuzey Anadolu Fay Hattı üzerinde yer alan Kurşunlu ilçesinde 13 Ağustos 1951 tarihinde saat 20:33'te meydana gelen depremde 50 kişi ölmüş, 3.354 bina yıkılmış ve 13.373 bina da hasar görmüştür."
Doğal Afetler,1952 Hasankale depremi,"1952 Hasankale depremi, merkezi Erzurum'un Hasankale (şimdiki Pasinler) ilçesi olan 5,8 Ms büyüklüğünde bir depremdir.[2]"
Doğal Afetler,1953 Yenice-Gönen depremi,"1953 Yenice-Gönen depremi, 18 Mart 1953 tarihinde Türkiye saatiyle 21:06'da Çanakkale'nin ilçesi Yenice'nin 12 kilometre doğusunda meydana gelen deprem. Depremin şiddeti 7.2 olarak kayda geçmiştir. Deprem sonucu 265 kişi öldü, 6750 bina hasar gördü veya yıkıldı.[1] Yenice ile Balıkesir'in ilçesi Gönen arasında fay kırığına sebep olduğu için Yenice-Gönen Depremi olarak bilinir."
Doğal Afetler,1955 Söke depremi,"1955 Söke-Balat depremi, 16 Temmuz 1955'ta yerel saat ile 09.07'de Büyük Menderes nehri deltası üzerinde, Söke'nin güneybatısında 6.8 Mw büyüklüğünde yıkıcı bir deprem olmuştur. Deprem, Balat ovası ve Sisam adasında oldukça büyük hasar yapmıştır. Mercalli şiddet ölçeğine göre maksimum şiddet IX (Çok yıkıcı) olarak ölçüldü. Toplam 23 can kaybına yol açtı.[2]"
Doğal Afetler,1957 Fethiye depremleri,"1957 Fethiye depremleri, 24 ve 25 Nisan 1957 tarihinde Muğla'nın Fethiye ilçesinde gerçekleşti. 3200'e yakın evin yıkıldığı veya harap olduğu depremde 67 kişi öldü.[3] Tekrar inşa edilen Fethiye'de şu an modern bir liman ve marina vardır.  14 Ocak 1969 tarihinde, Fethiye'de 6,2 şiddetinde meydana gelen depremde can kaybı olmamış, ancak yaralanmalar olmuştur ve evler ve işyerleri hasar görmüştür.[4][5]"
Doğal Afetler,1957 Abant depremi,"1957 Abant depremi, Kuzey Anadolu Fay Hattı üzerinde, Mudurnu vadisinde meydana elen deprem. Deprem şiddeti IX, magnitüdü 7.1 olarak tespit edilmiştir. Depremde 52 kişi ölmüş, 101 kişi yaralanmış, 5000'den fazla ev hasar görmüştür.[2][3]"
